agent_ID,neighb_code,age,sex,migrationbackground,hh_single,ischild,havechild,current_education,absolved_education,BMI,employed,edu_int,car_access,bike_habit,car_habit,transit_habit,incomeclass_int,SchedID,sex_male,Western,Non_Western,Dutch,HH_size,Nrchildren,student,EV_access2020,EV_access2025,EV_access2030
Agent_712016,BU03638502,27,male,Non-Western,0,0,1,no_current_edu,middle,underweight,1,2,1,0,1,0,6,Sched93_6,1,0,1,0,3,1,0,0,1,1
Agent_148595,BU03632001,27,male,Dutch,0,0,1,high,high,normal_weight,0,3,1,1,1,0,4,Sched94_20,1,0,0,1,3,1,1,0,0,1
Agent_389037,BU03634602,24,male,Dutch,0,0,0,high,high,normal_weight,1,3,1,1,0,1,8,Sched8_10,1,0,0,1,4,0,1,0,0,0
Agent_252077,BU03633200,22,female,Western,0,0,0,high,middle,normal_weight,0,2,0,1,0,1,2,Sched2_25,0,1,0,0,2,0,1,0,0,0
Agent_436289,BU03635201,26,male,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,9,Sched89_3,1,0,0,1,1,0,0,0,0,0
Agent_584380,BU03637003,30,male,Non-Western,0,0,1,no_current_edu,low,normal_weight,0,1,0,1,0,1,3,Sched95_19,1,0,1,0,4,2,0,0,0,0
Agent_159139,BU03632101,43,female,Dutch,0,0,1,no_current_edu,middle,normal_weight,1,2,0,0,0,0,10,Sched69_38,0,0,0,1,4,2,0,0,0,0
Agent_388234,BU03634601,53,male,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,1,1,10,Sched57_10,1,0,0,1,1,0,0,0,0,0
Agent_682961,BU03638203,49,female,Non-Western,0,0,0,no_current_edu,low,moderate_overweight,1,1,1,0,0,1,6,Sched49_146,0,0,1,0,2,0,0,0,0,0
Agent_613848,BU03637601,67,male,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,0,1,0,6,Sched45_1,1,0,1,0,4,2,0,0,1,1
Agent_155358,BU03632100,28,female,Western,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,1,5,Sched81_1,0,1,0,0,1,0,0,0,0,0
Agent_747072,BU03638806,23,female,Dutch,0,0,0,high,high,normal_weight,1,3,0,1,1,0,7,Sched0_7,0,0,0,1,4,0,1,0,0,0
Agent_497920,BU03635900,32,female,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,1,0,4,Sched85_32,0,0,0,1,3,1,0,0,1,1
Agent_228974,BU03632902,74,female,Dutch,1,0,0,no_current_edu,high,normal_weight,0,3,1,1,1,1,3,Sched35_17,0,0,0,1,1,0,0,0,0,1
Agent_739520,BU03638801,37,female,Dutch,0,0,1,no_current_edu,high,moderate_overweight,0,3,1,0,1,1,3,Sched71_11,0,0,0,1,3,1,0,0,1,1
Agent_306555,BU03633702,45,female,Non-Western,0,0,1,no_current_edu,middle,moderate_overweight,1,2,0,0,0,1,5,Sched53_16,0,0,1,0,4,2,0,0,0,0
Agent_100234,BU03631304,26,female,Dutch,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,1,7,Sched81_17,0,0,0,1,1,0,0,0,0,0
Agent_52499,BU03630607,9,female,Dutch,0,1,0,low,0,normal_weight,1,1,0,1,0,0,10,SchedChild_1,0,0,0,1,4,0,0,0,0,0
Agent_316262,BU03633705,40,male,Western,1,0,0,no_current_edu,high,underweight,1,3,0,1,0,1,9,Sched73_15,1,1,0,0,1,0,0,0,0,0
Agent_736250,BU03638703,36,female,Western,1,0,0,no_current_edu,middle,normal_weight,0,2,0,1,0,1,3,Sched67_0,0,1,0,0,1,0,0,0,0,0
Agent_147876,BU03632000,70,male,Western,1,0,0,no_current_edu,high,obese,1,3,0,1,1,1,10,Sched41_5,1,1,0,0,1,0,0,0,0,0
Agent_710228,BU03638501,73,male,Western,0,0,0,no_current_edu,low,underweight,1,1,1,1,1,0,7,Sched41_6,1,1,0,0,3,0,0,0,0,0
Agent_342081,BU03634002,23,male,Dutch,1,0,0,high,high,normal_weight,1,3,0,1,0,1,3,Sched8_0,1,0,0,1,1,0,1,0,0,0
Agent_697092,BU03638401,39,male,Non-Western,0,0,1,high,high,normal_weight,1,3,1,1,1,0,10,Sched76_7,1,0,1,0,3,1,1,0,1,1
Agent_380697,BU03634405,64,female,Western,1,0,0,no_current_edu,middle,normal_weight,0,2,0,1,0,1,2,Sched51_26,0,1,0,0,1,0,0,0,0,0
Agent_352136,BU03634200,36,male,Western,0,0,0,no_current_edu,middle,moderate_overweight,1,2,1,1,1,0,6,Sched73_23,1,1,0,0,3,0,0,0,0,0
Agent_110081,BU03631404,14,male,Western,0,1,0,low,0,moderate_overweight,1,1,0,1,0,1,10,Sched24_10,1,1,0,0,4,0,0,0,0,0
Agent_16065,BU03630301,18,female,Dutch,0,0,0,no_current_edu,low,underweight,1,1,1,1,1,1,9,Sched1_7,0,0,0,1,3,0,0,0,0,0
Agent_854430,BU03639603,2,female,Non-Western,0,1,0,no_current_edu,0,0,1,1,0,1,0,0,5,SchedBaby_1,0,0,1,0,2,0,0,0,0,0
Agent_273619,BU03633305,4,female,Dutch,0,1,0,no_current_edu,0,normal_weight,0,1,0,1,0,1,1,SchedChild_1,0,0,0,1,4,0,0,0,0,0
Agent_11581,BU03630201,26,female,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,0,0,0,0,9,Sched81_27,0,0,0,1,3,0,0,0,0,0
Agent_266323,BU03633302,28,male,Dutch,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,1,10,Sched89_14,1,0,0,1,1,0,0,0,0,0
Agent_499219,BU03636000,1,male,Dutch,0,1,0,no_current_edu,0,0,0,1,1,1,0,1,1,SchedBaby_1,1,0,0,1,2,0,0,0,0,0
Agent_22396,BU03630402,43,male,Dutch,0,0,1,no_current_edu,middle,normal_weight,1,2,1,1,1,0,5,Sched77_80,1,0,0,1,2,1,0,0,0,1
Agent_482849,BU03635602,50,male,Dutch,0,0,1,no_current_edu,middle,underweight,1,2,1,0,1,1,10,Sched61_3,1,0,0,1,2,1,0,0,0,1
Agent_293586,BU03633504,29,female,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,0,1,1,1,10,Sched81_3,0,0,0,1,2,0,0,0,0,0
Agent_739014,BU03638705,25,female,Non-Western,0,0,1,middle,low,normal_weight,1,1,0,1,0,0,2,Sched84_7,0,0,1,0,5,3,0,0,0,0
Agent_420525,BU03634904,80,female,Non-Western,0,0,0,no_current_edu,middle,moderate_overweight,1,2,1,0,1,0,2,Sched33_3,0,0,1,0,3,0,0,0,0,0
Agent_714943,BU03638600,15,male,Dutch,0,1,0,middle,low,underweight,1,1,1,0,0,1,7,Sched24_84,1,0,0,1,3,0,0,0,0,0
Agent_777267,BU03639008,56,male,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,1,1,1,Sched61_32,1,0,0,1,3,2,0,0,0,1
Agent_425790,BU03635101,6,female,Non-Western,0,1,0,low,0,normal_weight,0,1,0,1,0,0,1,SchedChild_0,0,0,1,0,2,0,0,0,0,0
Agent_476734,BU03635601,21,female,Western,1,0,0,high,middle,normal_weight,0,2,0,1,0,1,1,Sched2_23,0,1,0,0,1,0,1,0,0,0
Agent_592285,BU03637200,28,female,Dutch,1,0,0,no_current_edu,high,moderate_overweight,0,3,1,0,1,0,4,Sched83_2,0,0,0,1,1,0,0,0,1,1
Agent_850957,BU03639601,47,female,Non-Western,1,0,0,no_current_edu,middle,normal_weight,1,2,0,0,1,1,2,Sched49_3,0,0,1,0,1,0,0,0,0,0
Agent_795925,BU03639302,24,female,Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,5,Sched1_3,0,1,0,0,1,0,0,0,0,0
Agent_817128,BU03639401,69,male,Non-Western,0,0,0,no_current_edu,high,obese,0,3,1,0,1,0,3,Sched43_8,1,0,1,0,2,0,0,0,0,0
Agent_580800,BU03637002,10,female,Non-Western,0,1,0,low,0,normal_weight,0,1,0,1,0,0,1,Sched18_57,0,0,1,0,2,0,0,0,0,0
Agent_363694,BU03634300,41,female,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,0,0,1,5,Sched65_10,0,0,0,1,1,0,0,0,0,0
Agent_605692,BU03637600,0,female,Non-Western,0,1,0,no_current_edu,0,0,0,1,0,1,0,1,1,SchedBaby_0,0,0,1,0,3,0,0,0,0,0
Agent_430988,BU03635102,41,male,Dutch,0,0,1,no_current_edu,high,obese,1,3,1,1,1,0,3,Sched77_70,1,0,0,1,2,1,0,0,0,1
Agent_58142,BU03630611,63,female,Dutch,0,0,0,no_current_edu,middle,normal_weight,1,2,0,0,0,0,5,Sched49_143,0,0,0,1,3,0,0,0,0,0
Agent_278427,BU03633307,61,female,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,0,0,0,1,6,Sched49_87,0,0,0,1,4,0,0,0,0,0
Agent_65826,BU03630707,10,female,Dutch,0,1,0,low,0,normal_weight,0,1,1,0,0,1,1,Sched18_92,0,0,0,1,2,0,0,0,0,0
Agent_127563,BU03631700,20,female,Dutch,0,0,0,high,middle,normal_weight,1,2,0,0,0,1,9,Sched0_0,0,0,0,1,2,0,1,0,0,0
Agent_194888,BU03632600,30,female,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,5,Sched81_32,0,0,0,1,1,0,0,0,0,0
Agent_821451,BU03639403,58,male,Dutch,0,0,1,no_current_edu,low,normal_weight,0,1,1,0,1,1,2,Sched63_3,1,0,0,1,3,1,0,0,1,1
Agent_749782,BU03638807,62,female,Dutch,0,0,1,no_current_edu,high,obese,1,3,0,1,0,0,7,Sched53_30,0,0,0,1,4,2,0,0,0,0
Agent_613725,BU03637601,64,female,Non-Western,0,0,1,no_current_edu,low,obese,1,1,1,0,1,0,4,Sched53_0,0,0,1,0,3,1,0,0,0,1
Agent_731464,BU03638701,33,female,Non-Western,0,0,0,no_current_edu,high,obese,1,3,0,1,0,0,10,Sched81_12,0,0,1,0,3,0,0,0,0,0
Agent_369562,BU03634400,26,female,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,1,1,1,0,9,Sched81_42,0,0,0,1,1,0,0,0,1,1
Agent_303847,BU03633702,37,female,Western,0,0,1,no_current_edu,low,moderate_overweight,1,1,0,0,0,0,9,Sched69_52,0,1,0,0,3,1,0,0,0,0
Agent_669325,BU03638200,3,female,Non-Western,0,1,0,no_current_edu,0,0,0,1,0,1,0,0,3,SchedBaby_0,0,0,1,0,4,0,0,0,0,0
Agent_752391,BU03638808,70,male,Dutch,1,0,0,no_current_edu,middle,moderate_overweight,1,2,1,0,1,1,8,Sched41_10,1,0,0,1,1,0,0,0,1,1
Agent_779589,BU03639101,27,male,Dutch,0,0,0,no_current_edu,high,moderate_overweight,1,3,1,0,1,0,9,Sched89_46,1,0,0,1,2,0,0,0,0,0
Agent_194250,BU03632600,19,female,Non-Western,0,0,0,middle,low,obese,1,1,0,1,0,1,4,Sched0_0,0,0,1,0,4,0,0,0,0,0
Agent_749944,BU03638807,45,male,Non-Western,0,0,0,no_current_edu,low,moderate_overweight,1,1,1,0,0,0,10,Sched57_77,1,0,1,0,4,0,0,0,0,0
Agent_563443,BU03636909,27,female,Dutch,0,0,0,no_current_edu,high,normal_weight,0,3,0,1,0,1,3,Sched83_2,0,0,0,1,4,0,0,0,0,0
Agent_20963,BU03630400,43,female,Western,0,0,1,no_current_edu,high,obese,1,3,1,1,0,1,10,Sched69_49,0,1,0,0,4,2,0,0,0,1
Agent_334589,BU03633903,25,female,Non-Western,0,0,0,high,high,normal_weight,0,3,1,1,1,0,4,Sched82_3,0,0,1,0,4,0,1,0,0,0
Agent_59270,BU03630611,78,male,Dutch,0,0,0,no_current_edu,middle,obese,1,2,1,1,1,0,4,Sched41_1,1,0,0,1,4,0,0,0,0,0
Agent_828860,BU03639408,6,female,Non-Western,0,1,0,low,0,normal_weight,0,1,1,1,0,0,3,SchedChild_1,0,0,1,0,4,0,0,0,0,0
Agent_45846,BU03630603,35,male,Dutch,0,0,1,no_current_edu,low,normal_weight,1,1,0,1,0,1,4,Sched77_40,1,0,0,1,3,1,0,0,0,0
Agent_397393,BU03634704,9,female,Dutch,0,1,0,low,0,normal_weight,0,1,0,1,0,1,4,SchedChild_0,0,0,0,1,4,0,0,0,0,0
Agent_690527,BU03638300,72,female,Dutch,0,0,1,no_current_edu,middle,obese,0,2,1,1,1,1,2,Sched39_81,0,0,0,1,2,1,0,0,0,1
Agent_395867,BU03634703,26,male,Dutch,0,0,0,no_current_edu,high,obese,1,3,1,0,1,1,7,Sched89_30,1,0,0,1,2,0,0,0,0,0
Agent_734152,BU03638703,16,male,Dutch,0,1,0,middle,low,normal_weight,1,1,0,1,0,1,2,Sched24_122,1,0,0,1,3,0,0,0,0,0
Agent_382535,BU03634500,48,male,Western,0,0,0,no_current_edu,middle,moderate_overweight,1,2,1,1,1,0,9,Sched57_77,1,1,0,0,4,0,0,0,0,0
Agent_766730,BU03639000,28,female,Western,0,0,0,no_current_edu,high,moderate_overweight,1,3,1,1,1,0,9,Sched81_41,0,1,0,0,4,0,0,0,0,0
Agent_455852,BU03635401,35,female,Dutch,0,0,1,no_current_edu,high,obese,1,3,0,1,0,0,7,Sched69_84,0,0,0,1,4,2,0,0,0,0
Agent_306363,BU03633702,48,male,Non-Western,0,0,0,middle,low,normal_weight,1,1,1,1,1,0,5,Sched56_7,1,0,1,0,2,0,0,0,0,0
Agent_391777,BU03634701,11,female,Non-Western,0,1,0,low,0,normal_weight,0,1,0,1,0,0,3,Sched18_130,0,0,1,0,4,0,0,0,0,0
Agent_426300,BU03635101,20,female,Dutch,1,0,0,middle,low,moderate_overweight,0,1,0,1,1,0,1,Sched2_7,0,0,0,1,1,0,0,0,0,0
Agent_141595,BU03631901,26,female,Dutch,1,0,0,no_current_edu,low,normal_weight,1,1,0,1,0,1,3,Sched81_20,0,0,0,1,1,0,0,0,0,0
Agent_419968,BU03634904,58,female,Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,0,1,0,2,Sched53_6,0,1,0,0,6,4,0,0,0,1
Agent_725109,BU03638603,7,female,Dutch,0,1,0,low,0,moderate_overweight,1,1,0,0,0,0,9,SchedChild_0,0,0,0,1,2,0,0,0,0,0
Agent_34606,BU03630502,29,male,Dutch,1,0,0,no_current_edu,low,moderate_overweight,1,1,1,0,1,0,10,Sched89_4,1,0,0,1,1,0,0,0,1,1
Agent_50397,BU03630606,32,male,Dutch,0,0,0,no_current_edu,high,moderate_overweight,1,3,1,1,0,0,9,Sched89_7,1,0,0,1,4,0,0,0,0,0
Agent_528177,BU03636501,54,male,Non-Western,1,0,0,no_current_edu,middle,moderate_overweight,1,2,1,1,0,0,8,Sched57_139,1,0,1,0,1,0,0,0,0,1
Agent_738672,BU03638705,42,female,Non-Western,0,0,1,no_current_edu,high,moderate_overweight,1,3,0,1,0,1,9,Sched69_29,0,0,1,0,4,2,0,0,0,0
Agent_175756,BU03632403,55,male,Western,1,0,0,no_current_edu,low,obese,1,1,0,0,0,0,2,Sched57_145,1,1,0,0,1,0,0,0,0,0
Agent_801464,BU03639303,60,female,Non-Western,1,0,0,no_current_edu,middle,moderate_overweight,0,2,1,0,1,1,1,Sched51_51,0,0,1,0,1,0,0,0,1,1
Agent_831555,BU03639409,30,female,Non-Western,1,0,0,middle,low,normal_weight,0,1,0,0,0,1,3,Sched82_4,0,0,1,0,1,0,0,0,0,0
Agent_723696,BU03638601,57,female,Non-Western,1,0,0,no_current_edu,low,moderate_overweight,0,1,0,0,0,1,3,Sched51_9,0,0,1,0,1,0,0,0,0,0
Agent_872687,BU03639703,47,female,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,1,1,0,9,Sched53_32,0,0,1,0,3,2,0,0,0,1
Agent_699678,BU03638402,10,male,Dutch,0,1,0,low,0,normal_weight,0,1,1,1,0,0,1,Sched26_44,1,0,0,1,3,0,0,0,0,0
Agent_90087,BU03631200,41,female,Western,0,0,0,no_current_edu,middle,normal_weight,1,2,1,1,1,0,6,Sched65_12,0,1,0,0,3,0,0,0,0,0
Agent_640824,BU03637802,40,male,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,0,1,0,9,Sched77_16,1,0,1,0,5,3,0,0,0,1
Agent_593288,BU03637303,19,female,Dutch,0,0,0,high,middle,normal_weight,1,2,1,1,1,0,9,Sched0_13,0,0,0,1,4,0,1,0,0,0
Agent_377134,BU03634403,35,female,Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,10,Sched65_12,0,1,0,0,1,0,0,0,0,0
Agent_180248,BU03632404,45,female,Dutch,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,0,2,Sched49_51,0,0,0,1,1,0,0,0,0,0
Agent_149604,BU03632001,51,female,Non-Western,1,0,0,no_current_edu,middle,obese,1,2,0,1,0,1,2,Sched49_52,0,0,1,0,1,0,0,0,0,0
Agent_116050,BU03631500,2,female,Western,0,1,0,no_current_edu,0,0,0,1,0,1,0,0,1,SchedBaby_0,0,1,0,0,3,0,0,0,0,0
Agent_492992,BU03635801,40,male,Western,0,0,1,no_current_edu,high,moderate_overweight,1,3,1,1,1,0,5,Sched77_0,1,1,0,0,2,1,0,0,0,1
Agent_777246,BU03639008,53,female,Non-Western,0,0,1,no_current_edu,low,moderate_overweight,1,1,1,0,0,1,9,Sched53_19,0,0,1,0,4,2,0,0,0,1
Agent_71019,BU03630801,33,male,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,0,1,1,1,9,Sched93_0,1,0,0,1,3,1,0,0,0,0
Agent_696226,BU03638401,19,male,Dutch,0,0,0,middle,low,normal_weight,1,1,1,1,0,0,6,Sched8_1,1,0,0,1,3,0,0,0,0,0
Agent_390883,BU03634700,26,female,Western,0,0,0,no_current_edu,high,obese,1,3,0,1,0,1,9,Sched81_24,0,1,0,0,3,0,0,0,0,0
Agent_839537,BU03639413,30,male,Non-Western,1,0,0,no_current_edu,middle,normal_weight,1,2,0,1,0,1,7,Sched89_41,1,0,1,0,1,0,0,0,0,0
Agent_685141,BU03638300,6,female,Western,0,1,0,low,0,normal_weight,0,1,1,1,0,0,1,SchedChild_1,0,1,0,0,2,0,0,0,0,0
Agent_569015,BU03636911,55,female,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,1,1,0,4,Sched53_18,0,0,1,0,4,3,0,0,0,1
Agent_521176,BU03636300,53,female,Dutch,0,0,0,no_current_edu,low,normal_weight,0,1,0,0,0,0,4,Sched51_62,0,0,0,1,2,0,0,0,0,0
Agent_423044,BU03634905,54,male,Non-Western,1,0,0,no_current_edu,middle,normal_weight,1,2,0,1,0,1,7,Sched57_5,1,0,1,0,1,0,0,0,0,0
Agent_267296,BU03633302,47,female,Dutch,0,0,0,no_current_edu,middle,normal_weight,1,2,0,1,0,0,7,Sched49_72,0,0,0,1,4,0,0,0,0,0
Agent_616934,BU03637700,57,female,Dutch,0,0,1,no_current_edu,low,underweight,1,1,0,0,0,1,2,Sched53_13,0,0,0,1,3,1,0,0,0,0
Agent_460862,BU03635403,56,female,Western,1,0,0,no_current_edu,middle,normal_weight,0,2,0,1,0,1,4,Sched51_27,0,1,0,0,1,0,0,0,0,0
Agent_143884,BU03631902,43,female,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,8,Sched65_15,0,0,0,1,3,0,0,0,0,0
Agent_288976,BU03633502,0,male,Western,0,1,0,no_current_edu,0,0,1,1,1,1,0,0,5,SchedBaby_0,1,1,0,0,2,0,0,0,0,0
Agent_601720,BU03637502,3,male,Western,0,1,0,no_current_edu,0,0,0,1,0,1,0,0,1,SchedBaby_0,1,1,0,0,3,0,0,0,0,0
Agent_727221,BU03638605,24,female,Dutch,1,0,0,high,high,normal_weight,0,3,0,1,0,1,1,Sched2_8,0,0,0,1,1,0,1,0,0,0
Agent_627122,BU03637703,55,male,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,0,1,0,1,Sched61_19,1,0,1,0,4,2,0,0,1,1
Agent_326535,BU03633900,33,female,Dutch,1,0,0,no_current_edu,middle,obese,1,2,0,1,0,0,5,Sched81_18,0,0,0,1,1,0,0,0,0,0
Agent_2439,BU03630002,34,male,Dutch,1,0,0,no_current_edu,high,moderate_overweight,0,3,0,1,0,1,4,Sched91_4,1,0,0,1,1,0,0,0,0,0
Agent_818910,BU03639402,55,male,Dutch,0,0,0,no_current_edu,low,obese,1,1,0,1,0,0,8,Sched57_46,1,0,0,1,3,0,0,0,0,0
Agent_413356,BU03634805,39,male,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,7,Sched73_12,1,0,0,1,3,0,0,0,0,0
Agent_756875,BU03638901,10,male,Dutch,0,1,0,low,0,normal_weight,1,1,1,1,1,0,1,Sched24_25,1,0,0,1,3,0,0,0,0,0
Agent_150535,BU03632002,4,male,Dutch,0,1,0,no_current_edu,0,normal_weight,1,1,0,0,0,1,1,SchedChild_1,1,0,0,1,2,0,0,0,0,0
Agent_818095,BU03639402,20,male,Non-Western,0,0,0,middle,low,normal_weight,1,1,0,0,0,1,7,Sched8_21,1,0,1,0,3,0,0,0,0,0
Agent_276799,BU03633306,31,female,Dutch,1,0,0,no_current_edu,middle,moderate_overweight,1,2,0,1,0,1,6,Sched81_30,0,0,0,1,1,0,0,0,0,0
Agent_622996,BU03637702,37,female,Non-Western,0,0,1,no_current_edu,low,normal_weight,1,1,1,1,0,0,8,Sched69_60,0,0,1,0,4,2,0,0,0,1
Agent_543331,BU03636606,6,female,Dutch,0,1,0,low,0,moderate_overweight,1,1,1,1,0,1,9,SchedChild_1,0,0,0,1,4,0,0,0,0,0
Agent_738772,BU03638705,28,male,Non-Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,8,Sched89_23,1,0,1,0,1,0,0,0,0,0
Agent_47296,BU03630604,26,male,Dutch,1,0,0,high,high,obese,1,3,0,0,0,0,9,Sched88_9,1,0,0,1,1,0,1,0,0,0
Agent_796172,BU03639302,22,male,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,5,Sched9_11,1,0,0,1,1,0,0,0,0,0
Agent_234790,BU03633001,36,male,Dutch,1,0,0,no_current_edu,middle,moderate_overweight,1,2,0,1,0,0,6,Sched73_6,1,0,0,1,1,0,0,0,0,0
Agent_100531,BU03631304,63,female,Dutch,0,0,0,no_current_edu,middle,obese,0,2,1,1,1,1,4,Sched51_35,0,0,0,1,4,0,0,0,0,0
Agent_310672,BU03633703,49,female,Non-Western,0,0,1,no_current_edu,middle,moderate_overweight,1,2,1,0,0,0,2,Sched53_26,0,0,1,0,3,1,0,0,1,1
Agent_520460,BU03636300,21,male,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,1,0,1,2,Sched13_6,1,0,1,0,2,1,0,0,1,1
Agent_520599,BU03636300,15,male,Dutch,0,1,0,low,low,obese,1,1,1,1,0,1,8,Sched24_125,1,0,0,1,4,0,0,0,0,0
Agent_871116,BU03639703,6,female,Non-Western,0,1,0,low,0,normal_weight,0,1,1,1,0,0,2,SchedChild_0,0,0,1,0,2,0,0,0,0,0
Agent_555948,BU03636803,41,female,Non-Western,0,0,0,no_current_edu,middle,normal_weight,1,2,1,0,1,0,6,Sched65_2,0,0,1,0,2,0,0,0,0,0
Agent_271774,BU03633304,28,male,Dutch,0,0,1,no_current_edu,high,moderate_overweight,1,3,1,1,0,0,10,Sched93_13,1,0,0,1,3,1,0,0,1,1
Agent_777413,BU03639008,69,male,Dutch,0,0,1,no_current_edu,high,moderate_overweight,1,3,0,0,0,0,3,Sched45_0,1,0,0,1,4,3,0,0,0,0
Agent_782651,BU03639102,21,male,Western,1,0,0,no_current_edu,high,normal_weight,0,3,0,1,0,1,3,Sched11_2,1,1,0,0,1,0,0,0,0,0
Agent_269696,BU03633303,51,male,Dutch,1,0,0,no_current_edu,middle,obese,1,2,1,0,1,0,6,Sched57_13,1,0,0,1,1,0,0,0,1,1
Agent_667411,BU03638104,55,male,Non-Western,1,0,0,no_current_edu,middle,underweight,1,2,0,1,0,1,2,Sched57_11,1,0,1,0,1,0,0,0,0,0
Agent_643395,BU03637803,10,female,Non-Western,0,1,0,low,0,normal_weight,0,1,1,0,0,1,1,Sched18_74,0,0,1,0,4,0,0,0,0,0
Agent_497712,BU03635900,18,male,Dutch,0,0,1,high,middle,normal_weight,1,2,1,1,0,1,6,Sched12_6,1,0,0,1,2,1,1,0,0,0
Agent_152125,BU03632002,58,female,Western,0,0,0,no_current_edu,high,normal_weight,1,3,0,0,0,0,5,Sched49_48,0,1,0,0,2,0,0,0,0,0
Agent_430742,BU03635102,25,male,Non-Western,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,1,0,7,Sched93_7,1,0,1,0,3,1,0,0,0,1
Agent_739978,BU03638801,54,male,Dutch,0,0,0,no_current_edu,low,moderate_overweight,1,1,1,0,1,0,1,Sched57_141,1,0,0,1,3,0,0,0,0,0
Agent_333050,BU03633903,2,female,Non-Western,0,1,0,no_current_edu,0,0,0,1,0,1,0,1,1,SchedBaby_0,0,0,1,0,3,0,0,0,0,0
Agent_241752,BU03633100,55,male,Dutch,1,0,0,no_current_edu,middle,normal_weight,1,2,1,0,1,0,2,Sched57_83,1,0,0,1,1,0,0,0,1,1
Agent_10700,BU03630201,0,female,Western,0,1,0,no_current_edu,0,0,0,1,0,1,0,1,1,SchedBaby_0,0,1,0,0,2,0,0,0,0,0
Agent_265102,BU03633302,2,male,Dutch,0,1,0,no_current_edu,0,0,0,1,0,1,0,1,1,SchedBaby_1,1,0,0,1,4,0,0,0,0,0
Agent_98786,BU03631303,26,female,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,5,Sched81_2,0,0,0,1,2,0,0,0,0,0
Agent_21868,BU03630401,78,male,Western,0,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,1,10,Sched41_10,1,1,0,0,3,0,0,0,0,0
Agent_24012,BU03630403,67,male,Western,0,0,0,no_current_edu,high,moderate_overweight,1,3,1,1,1,0,4,Sched41_1,1,1,0,0,3,0,0,0,0,0
Agent_11239,BU03630201,28,female,Western,0,0,0,high,high,obese,1,3,0,1,0,0,9,Sched80_5,0,1,0,0,2,0,1,0,0,0
Agent_491891,BU03635700,76,female,Dutch,1,0,0,no_current_edu,middle,moderate_overweight,1,2,0,1,0,1,8,Sched33_0,0,0,0,1,1,0,0,0,0,0
Agent_112606,BU03631404,45,female,Dutch,0,0,1,no_current_edu,high,obese,1,3,0,1,0,1,5,Sched53_30,0,0,0,1,5,3,0,0,0,0
Agent_180736,BU03632404,45,female,Non-Western,0,0,0,no_current_edu,low,moderate_overweight,0,1,0,0,0,1,4,Sched51_79,0,0,1,0,3,0,0,0,0,0
Agent_557524,BU03636803,79,female,Dutch,0,0,1,no_current_edu,low,moderate_overweight,1,1,1,0,1,0,2,Sched37_166,0,0,0,1,2,1,0,0,0,1
Agent_434053,BU03635200,59,male,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,0,1,0,5,Sched61_68,1,0,0,1,5,3,0,0,1,1
Agent_569960,BU03636911,77,male,Non-Western,0,0,1,no_current_edu,high,normal_weight,1,3,1,0,1,1,3,Sched45_3,1,0,1,0,2,1,0,0,0,1
Agent_850062,BU03639601,25,male,Non-Western,1,0,0,no_current_edu,high,obese,1,3,0,0,0,1,8,Sched89_27,1,0,1,0,1,0,0,0,0,0
Agent_838243,BU03639412,79,male,Western,0,0,1,no_current_edu,middle,obese,1,2,1,1,1,0,3,Sched45_3,1,1,0,0,3,1,0,0,0,1
Agent_10426,BU03630200,70,male,Western,0,0,0,no_current_edu,middle,moderate_overweight,1,2,1,0,1,1,5,Sched41_4,1,1,0,0,2,0,0,0,0,0
