agent_ID,neighb_code,age,sex,migrationbackground,hh_single,ischild,havechild,current_education,absolved_education,BMI,employed,edu_int,car_access,bike_habit,car_habit,transit_habit,incomeclass_int,SchedID,sex_male,Western,Non_Western,Dutch,HH_size,Nrchildren,student,EV_access2020,EV_access2025,EV_access2030
Agent_421482,BU03634905,20,male,Non-Western,0,0,1,middle,low,normal_weight,1,1,1,1,0,1,6,Sched12_2,1,0,1,0,2,1,0,0,0,1
Agent_99753,BU03631304,23,male,Western,1,0,0,no_current_edu,high,underweight,1,3,1,1,0,1,9,Sched9_1,1,1,0,0,1,0,0,0,1,1
Agent_499051,BU03636000,0,female,Western,0,1,0,no_current_edu,0,0,0,1,0,0,0,1,1,SchedBaby_1,0,1,0,0,3,0,0,0,0,0
Agent_648637,BU03637900,57,male,Dutch,0,0,0,no_current_edu,middle,underweight,1,2,1,0,1,0,9,Sched57_23,1,0,0,1,3,0,0,0,0,0
Agent_16061,BU03630301,15,male,Dutch,0,1,0,no_current_edu,low,moderate_overweight,1,1,1,1,0,0,6,Sched25_49,1,0,0,1,3,0,0,0,0,0
Agent_72188,BU03630803,16,male,Western,0,1,0,middle,low,normal_weight,1,1,1,1,0,0,6,Sched24_79,1,1,0,0,3,0,0,0,0,0
Agent_513307,BU03636101,43,male,Dutch,0,0,1,no_current_edu,high,moderate_overweight,1,3,1,1,0,0,7,Sched77_65,1,0,0,1,5,3,0,0,0,1
Agent_526699,BU03636501,28,male,Dutch,0,0,1,no_current_edu,high,underweight,1,3,1,1,1,0,9,Sched93_19,1,0,0,1,2,1,0,0,0,1
Agent_708932,BU03638501,39,female,Dutch,1,0,0,no_current_edu,middle,moderate_overweight,1,2,1,0,1,0,5,Sched65_4,0,0,0,1,1,0,0,0,0,1
Agent_356366,BU03634201,28,male,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,0,1,0,8,Sched93_8,1,0,1,0,3,1,0,0,1,1
Agent_861950,BU03639606,55,male,Non-Western,0,0,1,no_current_edu,middle,moderate_overweight,1,2,1,0,1,0,7,Sched61_35,1,0,1,0,3,1,0,0,0,1
Agent_566380,BU03636910,49,male,Non-Western,0,0,1,no_current_edu,middle,underweight,1,2,1,1,1,0,3,Sched61_63,1,0,1,0,3,1,0,0,1,1
Agent_26614,BU03630405,54,male,Dutch,0,0,0,no_current_edu,high,underweight,1,3,1,0,1,0,8,Sched57_62,1,0,0,1,4,0,0,0,0,0
Agent_344972,BU03634100,32,female,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,8,Sched81_16,0,0,0,1,1,0,0,0,0,0
Agent_781891,BU03639102,6,male,Western,0,1,0,low,0,normal_weight,1,1,0,1,0,0,5,SchedChild_0,1,1,0,0,3,0,0,0,0,0
Agent_752862,BU03638809,47,male,Dutch,0,0,1,no_current_edu,middle,moderate_overweight,0,2,1,1,1,0,2,Sched63_0,1,0,0,1,3,1,0,0,1,1
Agent_51841,BU03630606,68,male,Western,1,0,0,no_current_edu,high,moderate_overweight,1,3,1,0,1,0,5,Sched41_9,1,1,0,0,1,0,0,0,1,1
Agent_38246,BU03630503,46,female,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,0,0,0,0,8,Sched53_9,0,0,0,1,4,2,0,0,0,0
Agent_691324,BU03638400,11,male,Non-Western,0,1,0,low,0,normal_weight,0,1,0,1,0,0,1,Sched26_5,1,0,1,0,2,0,0,0,0,0
Agent_117380,BU03631502,43,male,Western,0,0,0,no_current_edu,middle,normal_weight,1,2,1,0,1,0,10,Sched73_19,1,1,0,0,3,0,0,0,0,0
Agent_697489,BU03638401,45,male,Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,1,1,0,8,Sched61_17,1,1,0,0,2,1,0,0,0,1
Agent_756593,BU03638901,1,female,Dutch,0,1,0,no_current_edu,0,0,0,1,0,1,0,0,1,SchedBaby_0,0,0,0,1,3,0,0,0,0,0
Agent_857265,BU03639604,49,male,Western,0,0,1,no_current_edu,low,moderate_overweight,1,1,0,1,0,0,4,Sched61_42,1,1,0,0,2,1,0,0,0,0
Agent_851964,BU03639602,8,male,Dutch,0,1,0,low,0,moderate_overweight,1,1,1,1,0,0,4,SchedChild_0,1,0,0,1,2,0,0,0,0,0
Agent_798508,BU03639303,21,female,Non-Western,0,0,0,high,middle,moderate_overweight,0,2,0,1,0,0,1,Sched2_25,0,0,1,0,3,0,1,0,0,0
Agent_153643,BU03632100,15,male,Western,0,1,0,no_current_edu,low,normal_weight,1,1,1,1,0,0,8,Sched25_93,1,1,0,0,3,0,0,0,0,0
Agent_48604,BU03630606,21,male,Dutch,0,0,0,high,middle,normal_weight,1,2,1,1,0,0,9,Sched8_19,1,0,0,1,2,0,1,0,0,0
Agent_125535,BU03631601,90,male,Dutch,0,0,0,no_current_edu,low,normal_weight,1,1,1,0,0,0,10,Sched41_3,1,0,0,1,2,0,0,0,0,0
Agent_815315,BU03639401,25,female,Western,0,0,0,no_current_edu,high,moderate_overweight,0,3,1,1,1,0,4,Sched83_0,0,1,0,0,3,0,0,0,0,0
Agent_400896,BU03634706,65,female,Dutch,1,0,0,no_current_edu,high,moderate_overweight,1,3,1,1,1,0,9,Sched33_0,0,0,0,1,1,0,0,0,0,1
Agent_29902,BU03630408,27,female,Non-Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,8,Sched81_22,0,0,1,0,1,0,0,0,0,0
Agent_385158,BU03634600,23,male,Dutch,0,0,1,high,high,normal_weight,0,3,1,0,0,1,1,Sched14_10,1,0,0,1,2,1,1,0,0,1
Agent_261565,BU03633300,36,female,Non-Western,0,0,0,no_current_edu,middle,moderate_overweight,1,2,1,0,1,0,7,Sched65_5,0,0,1,0,4,0,0,0,0,0
Agent_868614,BU03639702,31,female,Dutch,0,0,1,no_current_edu,high,moderate_overweight,1,3,1,1,1,0,8,Sched85_23,0,0,0,1,3,1,0,0,1,1
Agent_213619,BU03632802,30,female,Dutch,0,0,0,no_current_edu,high,moderate_overweight,0,3,0,1,0,1,1,Sched83_1,0,0,0,1,3,0,0,0,0,0
Agent_122796,BU03631601,19,female,Dutch,0,0,0,no_current_edu,high,underweight,1,3,0,1,0,1,9,Sched1_12,0,0,0,1,4,0,0,0,0,0
Agent_320371,BU03633802,4,female,Non-Western,0,1,0,no_current_edu,0,normal_weight,0,1,0,1,0,0,1,SchedChild_1,0,0,1,0,3,0,0,0,0,0
Agent_159378,BU03632101,42,male,Dutch,0,0,0,no_current_edu,high,obese,1,3,0,1,0,0,6,Sched73_3,1,0,0,1,4,0,0,0,0,0
Agent_714510,BU03638600,0,male,Non-Western,0,1,0,no_current_edu,0,0,0,1,0,1,0,1,1,SchedBaby_0,1,0,1,0,3,0,0,0,0,0
Agent_843668,BU03639500,49,male,Non-Western,0,0,0,no_current_edu,low,underweight,1,1,1,0,0,0,9,Sched57_17,1,0,1,0,4,0,0,0,0,0
Agent_619014,BU03637701,29,male,Dutch,0,0,0,no_current_edu,high,moderate_overweight,0,3,1,1,1,1,4,Sched91_2,1,0,0,1,2,0,0,0,0,0
Agent_352427,BU03634200,38,female,Dutch,1,0,0,no_current_edu,high,moderate_overweight,0,3,0,1,0,0,1,Sched67_0,0,0,0,1,1,0,0,0,0,0
Agent_515888,BU03636102,39,female,Dutch,1,0,0,no_current_edu,high,underweight,1,3,0,1,0,1,7,Sched65_10,0,0,0,1,1,0,0,0,0,0
Agent_291871,BU03633504,1,female,Non-Western,0,1,0,no_current_edu,0,0,0,1,0,1,0,1,1,SchedBaby_1,0,0,1,0,4,0,0,0,0,0
Agent_122504,BU03631601,11,female,Dutch,0,1,0,low,0,moderate_overweight,0,1,0,1,0,0,1,Sched18_12,0,0,0,1,3,0,0,0,0,0
Agent_159881,BU03632101,27,male,Dutch,0,0,0,no_current_edu,high,obese,1,3,1,1,1,1,4,Sched89_46,1,0,0,1,2,0,0,0,0,0
Agent_709905,BU03638501,65,male,Non-Western,0,0,0,no_current_edu,middle,obese,1,2,1,0,1,0,2,Sched41_8,1,0,1,0,3,0,0,0,0,0
Agent_347076,BU03634101,39,male,Non-Western,0,0,1,no_current_edu,low,moderate_overweight,0,1,1,0,1,0,2,Sched79_0,1,0,1,0,3,1,0,0,1,1
Agent_641336,BU03637802,48,female,Western,0,0,1,no_current_edu,low,moderate_overweight,1,1,1,1,1,0,3,Sched53_16,0,1,0,0,4,2,0,0,0,1
Agent_442378,BU03635203,1,male,Dutch,0,1,0,no_current_edu,0,0,0,1,1,1,0,0,1,SchedBaby_0,1,0,0,1,4,0,0,0,0,0
Agent_727488,BU03638605,25,male,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,0,1,0,1,10,Sched93_2,1,0,0,1,3,2,0,0,0,0
Agent_750372,BU03638808,2,male,Non-Western,0,1,0,no_current_edu,0,0,1,1,1,1,0,0,8,SchedBaby_1,1,0,1,0,2,0,0,0,0,0
Agent_79394,BU03630903,25,male,Dutch,0,0,0,no_current_edu,high,moderate_overweight,1,3,1,1,0,0,8,Sched89_12,1,0,0,1,2,0,0,0,0,0
Agent_513667,BU03636101,47,male,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,1,0,1,8,Sched61_65,1,0,1,0,2,1,0,0,0,1
Agent_501376,BU03636000,33,male,Non-Western,1,0,0,no_current_edu,low,obese,1,1,0,1,0,0,2,Sched89_25,1,0,1,0,1,0,0,0,0,0
Agent_418266,BU03634903,89,female,Western,0,0,0,no_current_edu,high,moderate_overweight,1,3,1,1,1,0,8,Sched33_2,0,1,0,0,2,0,0,0,0,0
Agent_8839,BU03630200,11,female,Western,0,1,0,low,0,normal_weight,0,1,0,0,0,1,2,Sched18_67,0,1,0,0,3,0,0,0,0,0
Agent_712696,BU03638502,45,female,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,1,1,0,6,Sched53_9,0,0,1,0,2,1,0,0,0,1
Agent_343844,BU03634100,3,female,Western,0,1,0,no_current_edu,0,0,0,1,0,1,0,0,2,SchedBaby_0,0,1,0,0,4,0,0,0,0,0
Agent_177252,BU03632404,20,male,Dutch,0,0,1,no_current_edu,high,normal_weight,0,3,0,1,0,1,2,Sched15_0,1,0,0,1,2,1,0,0,0,0
Agent_409823,BU03634803,54,female,Dutch,0,0,1,no_current_edu,high,underweight,1,3,1,1,1,0,9,Sched53_36,0,0,0,1,5,3,0,0,1,1
Agent_869708,BU03639702,48,male,Dutch,0,0,1,no_current_edu,middle,obese,1,2,1,1,1,0,8,Sched61_53,1,0,0,1,2,1,0,0,1,1
Agent_107566,BU03631403,31,female,Western,1,0,0,no_current_edu,high,moderate_overweight,0,3,0,1,0,0,4,Sched83_2,0,1,0,0,1,0,0,0,0,0
Agent_148597,BU03632001,37,male,Dutch,0,0,1,no_current_edu,low,normal_weight,0,1,1,1,0,0,3,Sched79_1,1,0,0,1,4,3,0,0,0,1
Agent_835141,BU03639410,62,male,Non-Western,1,0,0,no_current_edu,middle,moderate_overweight,1,2,1,0,0,0,8,Sched57_120,1,0,1,0,1,0,0,0,1,1
Agent_536215,BU03636602,14,female,Non-Western,0,1,0,low,0,obese,1,1,0,1,0,1,8,Sched16_149,0,0,1,0,3,0,0,0,0,0
Agent_539764,BU03636603,86,male,Western,0,0,0,no_current_edu,high,moderate_overweight,0,3,1,0,1,0,2,Sched43_103,1,1,0,0,3,0,0,0,0,0
Agent_743653,BU03638804,77,female,Dutch,1,0,0,no_current_edu,low,moderate_overweight,1,1,1,0,1,0,5,Sched33_1,0,0,0,1,1,0,0,0,0,1
Agent_631431,BU03637705,62,female,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,1,0,0,5,Sched53_34,0,0,1,0,3,1,0,0,1,1
Agent_656947,BU03638100,77,male,Western,0,0,0,no_current_edu,low,normal_weight,1,1,1,1,1,0,1,Sched41_0,1,1,0,0,4,0,0,0,0,0
Agent_718616,BU03638600,45,female,Non-Western,0,0,1,no_current_edu,middle,underweight,1,2,1,1,1,1,5,Sched53_39,0,0,1,0,4,2,0,0,0,1
Agent_734970,BU03638703,29,male,Western,0,0,0,no_current_edu,high,underweight,1,3,0,1,0,0,10,Sched89_18,1,1,0,0,3,0,0,0,0,0
Agent_304107,BU03633702,43,male,Non-Western,0,0,0,no_current_edu,middle,normal_weight,1,2,0,1,0,0,4,Sched73_6,1,0,1,0,3,0,0,0,0,0
Agent_274730,BU03633305,27,male,Dutch,0,0,0,no_current_edu,high,moderate_overweight,0,3,1,1,1,1,2,Sched91_1,1,0,0,1,4,0,0,0,0,0
Agent_832077,BU03639409,54,female,Western,1,0,0,no_current_edu,low,normal_weight,1,1,0,1,0,0,8,Sched49_63,0,1,0,0,1,0,0,0,0,0
Agent_819985,BU03639403,13,female,Non-Western,0,1,0,low,0,normal_weight,1,1,0,0,0,0,4,Sched16_130,0,0,1,0,4,0,0,0,0,0
Agent_749405,BU03638807,46,female,Dutch,0,0,1,no_current_edu,high,obese,1,3,1,1,1,0,10,Sched53_3,0,0,0,1,3,1,0,0,1,1
Agent_593358,BU03637303,33,female,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,1,0,1,1,10,Sched81_3,0,0,0,1,2,0,0,0,0,0
Agent_718851,BU03638600,57,female,Dutch,1,0,0,no_current_edu,middle,normal_weight,1,2,0,1,1,1,3,Sched49_131,0,0,0,1,1,0,0,0,0,0
Agent_91848,BU03631201,47,female,Western,0,0,0,no_current_edu,high,moderate_overweight,1,3,1,0,0,0,10,Sched49_131,0,1,0,0,3,0,0,0,0,0
Agent_190770,BU03632503,15,male,Dutch,0,1,0,no_current_edu,low,normal_weight,1,1,0,0,0,1,2,Sched25_113,1,0,0,1,2,0,0,0,0,0
Agent_401972,BU03634709,43,female,Western,1,0,0,no_current_edu,low,normal_weight,1,1,1,1,0,1,5,Sched65_16,0,1,0,0,1,0,0,0,0,1
Agent_842992,BU03639500,36,male,Dutch,1,0,0,no_current_edu,middle,moderate_overweight,1,2,0,1,0,0,9,Sched73_21,1,0,0,1,1,0,0,0,0,0
Agent_179351,BU03632404,38,male,Dutch,0,0,1,no_current_edu,middle,obese,1,2,1,0,1,0,10,Sched77_21,1,0,0,1,3,1,0,0,1,1
Agent_530922,BU03636502,35,male,Dutch,0,0,1,no_current_edu,middle,normal_weight,1,2,0,1,0,1,3,Sched77_78,1,0,0,1,4,2,0,0,0,0
Agent_54604,BU03630610,23,female,Non-Western,0,0,0,middle,low,moderate_overweight,1,1,0,0,0,1,9,Sched0_12,0,0,1,0,4,0,0,0,0,0
Agent_795500,BU03639302,23,male,Non-Western,1,0,0,no_current_edu,middle,normal_weight,1,2,0,1,0,1,1,Sched9_5,1,0,1,0,1,0,0,0,0,0
Agent_554405,BU03636803,0,male,Dutch,0,1,0,no_current_edu,0,0,1,1,1,0,0,0,10,SchedBaby_1,1,0,0,1,3,0,0,0,0,0
Agent_767021,BU03639000,61,male,Western,0,0,0,no_current_edu,high,normal_weight,1,3,1,1,1,0,5,Sched57_8,1,1,0,0,2,0,0,0,0,0
Agent_625133,BU03637703,9,male,Non-Western,0,1,0,low,0,normal_weight,1,1,1,1,0,0,1,SchedChild_0,1,0,1,0,4,0,0,0,0,0
Agent_616921,BU03637700,60,female,Non-Western,1,0,0,no_current_edu,low,moderate_overweight,1,1,1,1,1,1,4,Sched49_138,0,0,1,0,1,0,0,0,1,1
Agent_810684,BU03639307,70,female,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,0,1,0,1,4,Sched37_14,0,0,1,0,2,1,0,0,0,0
Agent_792227,BU03639301,8,male,Non-Western,0,1,0,low,0,normal_weight,1,1,1,1,0,1,8,SchedChild_1,1,0,1,0,2,0,0,0,0,0
Agent_270733,BU03633304,0,male,Western,0,1,0,no_current_edu,0,0,1,1,1,0,0,0,8,SchedBaby_1,1,1,0,0,2,0,0,0,0,0
Agent_15976,BU03630300,71,male,Western,0,0,0,no_current_edu,middle,moderate_overweight,1,2,1,0,1,0,4,Sched41_2,1,1,0,0,3,0,0,0,0,0
Agent_15833,BU03630300,50,male,Dutch,0,0,1,no_current_edu,middle,moderate_overweight,1,2,1,0,1,0,3,Sched61_11,1,0,0,1,5,3,0,0,1,1
Agent_453920,BU03635400,56,male,Dutch,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,0,3,Sched57_66,1,0,0,1,1,0,0,0,0,0
Agent_169856,BU03632401,25,male,Dutch,1,0,0,high,high,normal_weight,1,3,1,1,1,1,6,Sched88_3,1,0,0,1,1,0,1,0,1,1
Agent_568901,BU03636911,51,male,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,1,1,1,2,Sched61_9,1,0,1,0,4,2,0,0,0,1
Agent_691241,BU03638400,5,male,Dutch,0,1,0,no_current_edu,0,normal_weight,0,1,1,1,0,0,1,SchedChild_1,1,0,0,1,2,0,0,0,0,0
Agent_556846,BU03636803,51,female,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,1,1,0,1,6,Sched49_87,0,0,0,1,2,0,0,0,0,0
Agent_531908,BU03636502,64,male,Dutch,1,0,0,no_current_edu,middle,moderate_overweight,1,2,0,0,0,1,8,Sched57_32,1,0,0,1,1,0,0,0,0,0
Agent_359869,BU03634202,67,female,Non-Western,0,0,1,no_current_edu,middle,normal_weight,0,2,1,1,1,0,2,Sched39_132,0,0,1,0,4,2,0,0,1,1
Agent_215215,BU03632802,52,female,Dutch,1,0,0,no_current_edu,middle,moderate_overweight,1,2,0,0,0,0,8,Sched49_80,0,0,0,1,1,0,0,0,0,0
Agent_653123,BU03638100,7,female,Non-Western,0,1,0,low,0,normal_weight,1,1,0,1,0,0,9,SchedChild_1,0,0,1,0,4,0,0,0,0,0
Agent_632789,BU03637800,21,female,Dutch,0,0,1,high,middle,normal_weight,1,2,0,1,0,0,7,Sched4_4,0,0,0,1,2,1,1,0,0,0
Agent_370256,BU03634400,67,male,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,0,0,1,10,Sched41_4,1,0,0,1,1,0,0,0,0,0
Agent_238326,BU03633001,69,male,Dutch,1,0,0,no_current_edu,middle,obese,0,2,0,1,0,0,1,Sched43_107,1,0,0,1,1,0,0,0,0,0
Agent_625805,BU03637703,32,male,Dutch,1,0,0,no_current_edu,high,obese,1,3,0,1,0,0,1,Sched89_46,1,0,0,1,1,0,0,0,0,0
Agent_423100,BU03634905,71,male,Western,0,0,1,no_current_edu,high,underweight,1,3,1,1,1,0,6,Sched45_3,1,1,0,0,3,1,0,0,1,1
Agent_873430,BU03639703,62,male,Dutch,0,0,1,no_current_edu,low,moderate_overweight,1,1,1,0,1,0,10,Sched61_6,1,0,0,1,6,4,0,0,1,1
Agent_76922,BU03630902,33,male,Western,0,0,0,no_current_edu,low,moderate_overweight,1,1,1,1,0,1,3,Sched89_25,1,1,0,0,2,0,0,0,0,0
Agent_444478,BU03635203,76,male,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,0,0,0,7,Sched41_3,1,0,0,1,1,0,0,0,0,0
Agent_435044,BU03635201,3,male,Dutch,0,1,0,no_current_edu,0,0,1,1,1,1,0,0,5,SchedBaby_0,1,0,0,1,3,0,0,0,0,0
Agent_634177,BU03637800,52,male,Non-Western,0,0,1,no_current_edu,low,normal_weight,1,1,1,1,1,0,9,Sched61_41,1,0,1,0,3,1,0,0,1,1
Agent_800046,BU03639303,28,female,Non-Western,0,0,1,low,high,normal_weight,1,3,1,1,1,0,5,Sched84_5,0,0,1,0,3,1,0,0,1,1
Agent_151711,BU03632002,31,male,Dutch,0,0,1,no_current_edu,high,moderate_overweight,1,3,1,0,0,0,7,Sched93_13,1,0,0,1,4,2,0,0,1,1
Agent_657754,BU03638101,11,female,Western,0,1,0,low,0,normal_weight,0,1,0,0,0,1,1,Sched18_76,0,1,0,0,2,0,0,0,0,0
Agent_540357,BU03636605,3,male,Non-Western,0,1,0,no_current_edu,0,0,0,1,0,1,0,0,2,SchedBaby_0,1,0,1,0,2,0,0,0,0,0
Agent_520668,BU03636300,32,female,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,1,1,0,1,1,Sched81_32,0,0,0,1,4,0,0,0,0,0
Agent_167540,BU03632400,32,male,Non-Western,1,0,0,no_current_edu,high,obese,1,3,1,0,0,0,4,Sched89_8,1,0,1,0,1,0,0,0,0,1
Agent_378601,BU03634403,66,male,Non-Western,0,0,0,no_current_edu,middle,normal_weight,0,2,0,1,0,1,3,Sched43_133,1,0,1,0,2,0,0,0,0,0
Agent_53078,BU03630607,55,female,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,7,Sched49_99,0,0,0,1,3,0,0,0,0,0
Agent_854930,BU03639603,33,male,Dutch,0,0,0,no_current_edu,middle,moderate_overweight,1,2,1,0,1,0,8,Sched89_4,1,0,0,1,2,0,0,0,0,0
Agent_245228,BU03633101,26,female,Western,0,0,0,no_current_edu,high,underweight,0,3,0,1,0,0,1,Sched83_2,0,1,0,0,4,0,0,0,0,0
Agent_316305,BU03633705,37,male,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,1,0,1,0,9,Sched73_25,1,0,0,1,1,0,0,0,1,1
Agent_187914,BU03632501,75,female,Western,1,0,0,no_current_edu,high,moderate_overweight,1,3,1,1,0,0,7,Sched33_1,0,1,0,0,1,0,0,0,0,1
Agent_288400,BU03633501,62,male,Dutch,0,0,1,no_current_edu,middle,normal_weight,1,2,1,1,1,0,2,Sched61_17,1,0,0,1,2,1,0,0,1,1
Agent_768893,BU03639002,11,male,Dutch,0,1,0,low,0,obese,1,1,1,1,0,0,2,Sched24_25,1,0,0,1,2,0,0,0,0,0
Agent_32442,BU03630501,10,male,Dutch,0,1,0,low,0,normal_weight,1,1,0,1,0,0,1,Sched24_55,1,0,0,1,3,0,0,0,0,0
Agent_495171,BU03635806,40,female,Dutch,1,0,0,no_current_edu,high,normal_weight,0,3,1,0,1,0,3,Sched67_0,0,0,0,1,1,0,0,0,0,1
Agent_323488,BU03633802,49,male,Western,0,0,0,no_current_edu,middle,normal_weight,0,2,1,1,1,0,2,Sched59_35,1,1,0,0,3,0,0,0,0,0
Agent_312003,BU03633704,21,male,Western,0,0,1,no_current_edu,high,moderate_overweight,1,3,1,1,0,1,8,Sched13_1,1,1,0,0,2,1,0,0,1,1
Agent_530357,BU03636502,28,male,Dutch,0,0,1,no_current_edu,low,normal_weight,1,1,1,0,0,0,6,Sched93_11,1,0,0,1,4,2,0,0,0,1
Agent_297376,BU03633505,44,male,Non-Western,0,0,0,no_current_edu,high,normal_weight,1,3,1,1,1,0,7,Sched73_24,1,0,1,0,3,0,0,0,0,0
Agent_704767,BU03638402,45,female,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,0,1,1,9,Sched53_20,0,0,1,0,2,1,0,0,0,1
Agent_555447,BU03636803,21,female,Non-Western,0,0,1,high,middle,moderate_overweight,1,2,1,1,0,0,6,Sched4_1,0,0,1,0,3,1,1,0,0,1
Agent_191051,BU03632503,25,female,Western,0,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,8,Sched81_48,0,1,0,0,4,0,0,0,0,0
Agent_869376,BU03639702,48,male,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,0,1,0,8,Sched61_19,1,0,0,1,5,3,0,0,0,1
Agent_392315,BU03634701,52,male,Dutch,0,0,1,no_current_edu,high,moderate_overweight,1,3,1,1,1,0,1,Sched61_66,1,0,0,1,5,3,0,0,1,1
Agent_19645,BU03630305,13,male,Western,0,1,0,low,0,obese,1,1,0,1,0,1,1,Sched24_10,1,1,0,0,2,0,0,0,0,0
Agent_329039,BU03633901,39,female,Non-Western,1,0,0,no_current_edu,middle,normal_weight,1,2,0,1,0,1,5,Sched65_2,0,0,1,0,1,0,0,0,0,0
Agent_601942,BU03637502,13,male,Dutch,0,1,0,low,0,normal_weight,1,1,0,1,0,1,1,Sched24_49,1,0,0,1,3,0,0,0,0,0
Agent_595418,BU03637401,34,female,Non-Western,1,0,0,no_current_edu,middle,moderate_overweight,1,2,0,0,0,1,4,Sched81_29,0,0,1,0,1,0,0,0,0,0
Agent_45205,BU03630602,87,male,Dutch,1,0,0,no_current_edu,middle,normal_weight,1,2,0,1,0,0,2,Sched41_6,1,0,0,1,1,0,0,0,0,0
Agent_761786,BU03638902,26,female,Non-Western,0,0,1,no_current_edu,high,underweight,1,3,1,1,1,0,6,Sched85_17,0,0,1,0,2,1,0,0,0,1
Agent_240517,BU03633100,30,female,Non-Western,0,0,0,no_current_edu,low,normal_weight,1,1,0,0,1,0,7,Sched81_33,0,0,1,0,2,0,0,0,0,0
Agent_170728,BU03632401,47,female,Non-Western,0,0,0,no_current_edu,middle,normal_weight,1,2,0,1,0,1,1,Sched49_0,0,0,1,0,3,0,0,0,0,0
Agent_529715,BU03636502,21,female,Non-Western,1,0,0,no_current_edu,high,normal_weight,1,3,1,1,0,1,7,Sched1_1,0,0,1,0,1,0,0,0,0,1
Agent_603011,BU03637502,51,female,Non-Western,0,0,1,no_current_edu,low,moderate_overweight,1,1,0,1,0,1,3,Sched53_20,0,0,1,0,2,1,0,0,0,0
Agent_143300,BU03631901,81,female,Western,0,0,0,no_current_edu,middle,moderate_overweight,1,2,0,1,0,0,6,Sched33_1,0,1,0,0,3,0,0,0,0,0
Agent_300486,BU03633600,1,female,Dutch,0,1,0,no_current_edu,0,0,1,1,0,1,0,0,9,SchedBaby_0,0,0,0,1,4,0,0,0,0,0
Agent_167163,BU03632400,38,male,Dutch,0,0,1,no_current_edu,middle,normal_weight,1,2,1,1,1,0,3,Sched77_34,1,0,0,1,2,1,0,0,0,1
Agent_244465,BU03633101,32,female,Dutch,0,0,1,no_current_edu,high,normal_weight,0,3,0,1,0,1,1,Sched87_9,0,0,0,1,3,1,0,0,0,0
Agent_260351,BU03633201,90,female,Western,1,0,0,no_current_edu,middle,normal_weight,1,2,1,0,1,0,2,Sched33_4,0,1,0,0,1,0,0,0,0,1
Agent_81441,BU03630904,36,male,Dutch,0,0,1,no_current_edu,middle,moderate_overweight,1,2,1,1,1,0,5,Sched77_59,1,0,0,1,4,3,0,0,1,1
Agent_545555,BU03636700,39,female,Dutch,0,0,0,no_current_edu,high,obese,1,3,1,0,0,0,5,Sched65_0,0,0,0,1,3,0,0,0,0,0
Agent_149655,BU03632001,47,female,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,1,1,1,1,10,Sched49_26,0,0,0,1,1,0,0,0,1,1
Agent_257059,BU03633201,1,male,Non-Western,0,1,0,no_current_edu,0,0,0,1,0,1,0,1,1,SchedBaby_1,1,0,1,0,4,0,0,0,0,0
Agent_676049,BU03638202,19,female,Non-Western,0,0,0,middle,low,obese,1,1,0,1,0,1,7,Sched0_4,0,0,1,0,2,0,0,0,0,0
Agent_202703,BU03632700,29,male,Non-Western,0,0,1,no_current_edu,high,normal_weight,1,3,0,1,0,1,9,Sched93_13,1,0,1,0,2,1,0,0,0,0
Agent_812992,BU03639400,26,male,Dutch,0,0,1,no_current_edu,high,moderate_overweight,1,3,1,1,1,1,5,Sched93_16,1,0,0,1,2,1,0,0,1,1
Agent_772247,BU03639002,65,male,Non-Western,1,0,0,no_current_edu,low,normal_weight,1,1,0,0,0,1,2,Sched41_4,1,0,1,0,1,0,0,0,0,0
Agent_254117,BU03633200,25,female,Non-Western,1,0,0,middle,low,normal_weight,1,1,0,1,0,1,7,Sched80_7,0,0,1,0,1,0,0,0,0,0
Agent_527532,BU03636501,59,male,Dutch,0,0,0,no_current_edu,high,obese,1,3,1,1,0,1,6,Sched57_100,1,0,0,1,2,0,0,0,0,0
Agent_262360,BU03633300,71,female,Western,0,0,0,no_current_edu,middle,obese,1,2,1,0,1,0,6,Sched33_4,0,1,0,0,4,0,0,0,0,0
