agent_ID,neighb_code,age,sex,migrationbackground,hh_single,ischild,havechild,current_education,absolved_education,BMI,employed,edu_int,car_access,bike_habit,car_habit,transit_habit,incomeclass_int,SchedID,sex_male,Western,Non_Western,Dutch,HH_size,Nrchildren,student,EV_access2020,EV_access2025,EV_access2030
Agent_7039,BU03630104,34,female,Western,0,0,0,no_current_edu,middle,obese,1,2,0,0,0,1,5,Sched81_33,0,1,0,0,2,0,0,0,0,0
Agent_180893,BU03632404,66,male,Non-Western,0,0,0,no_current_edu,high,moderate_overweight,1,3,1,1,1,0,4,Sched41_3,1,0,1,0,3,0,0,0,0,0
Agent_173027,BU03632402,56,female,Western,1,0,0,no_current_edu,low,moderate_overweight,1,1,0,1,0,0,7,Sched49_0,0,1,0,0,1,0,0,0,0,0
Agent_859529,BU03639605,62,male,Dutch,1,0,0,no_current_edu,middle,obese,1,2,0,0,0,1,9,Sched57_83,1,0,0,1,1,0,0,0,0,0
Agent_522088,BU03636400,1,male,Dutch,0,1,0,no_current_edu,0,0,1,1,1,1,0,0,1,SchedBaby_1,1,0,0,1,2,0,0,0,0,0
Agent_271216,BU03633304,21,female,Western,1,0,0,no_current_edu,high,normal_weight,0,3,0,1,1,0,2,Sched3_0,0,1,0,0,1,0,0,0,0,0
Agent_226971,BU03632901,68,female,Non-Western,0,0,1,no_current_edu,high,obese,1,3,0,0,0,0,5,Sched37_66,0,0,1,0,3,1,0,0,0,0
Agent_312317,BU03633704,41,male,Western,0,0,0,no_current_edu,high,moderate_overweight,0,3,1,0,0,1,4,Sched75_0,1,1,0,0,4,0,0,0,0,0
Agent_735503,BU03638703,39,male,Dutch,0,0,1,no_current_edu,middle,normal_weight,1,2,1,1,1,0,4,Sched77_67,1,0,0,1,4,2,0,0,1,1
Agent_361064,BU03634203,26,male,Western,0,0,0,no_current_edu,high,normal_weight,1,3,1,0,1,0,8,Sched89_47,1,1,0,0,4,0,0,0,0,0
Agent_774545,BU03639003,57,male,Western,0,0,1,no_current_edu,low,obese,1,1,1,0,1,0,9,Sched61_38,1,1,0,0,7,5,0,0,0,1
Agent_440703,BU03635202,26,female,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,0,0,0,1,9,Sched81_44,0,0,0,1,4,0,0,0,0,0
Agent_755781,BU03638900,52,female,Western,0,0,1,no_current_edu,high,normal_weight,1,3,1,0,0,1,2,Sched53_31,0,1,0,0,4,2,0,0,1,1
Agent_256920,BU03633201,5,female,Non-Western,0,1,0,no_current_edu,0,moderate_overweight,0,1,0,1,0,1,1,SchedChild_1,0,0,1,0,4,0,0,0,0,0
Agent_557445,BU03636803,79,female,Non-Western,1,0,0,no_current_edu,high,obese,1,3,0,0,0,1,3,Sched33_1,0,0,1,0,1,0,0,0,0,0
Agent_12948,BU03630202,40,female,Dutch,0,0,1,no_current_edu,middle,obese,0,2,0,1,0,1,3,Sched71_16,0,0,0,1,2,1,0,0,0,0
Agent_872458,BU03639703,25,male,Dutch,0,0,0,high,high,underweight,1,3,0,1,0,1,9,Sched88_12,1,0,0,1,2,0,1,0,0,0
Agent_384971,BU03634600,11,female,Non-Western,0,1,0,low,0,normal_weight,0,1,1,1,0,1,3,Sched18_30,0,0,1,0,4,0,0,0,0,0
Agent_382941,BU03634500,55,male,Western,0,0,0,no_current_edu,high,normal_weight,1,3,1,0,1,0,10,Sched57_42,1,1,0,0,4,0,0,0,0,0
Agent_211283,BU03632800,72,female,Non-Western,0,0,0,no_current_edu,middle,normal_weight,1,2,0,1,0,1,3,Sched33_4,0,0,1,0,3,0,0,0,0,0
Agent_421396,BU03634905,21,male,Western,1,0,0,no_current_edu,middle,normal_weight,1,2,0,1,0,1,9,Sched9_0,1,1,0,0,1,0,0,0,0,0
Agent_99982,BU03631304,29,female,Western,0,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,3,Sched81_45,0,1,0,0,2,0,0,0,0,0
Agent_233603,BU03633001,8,male,Dutch,0,1,0,low,0,normal_weight,1,1,0,0,0,1,8,SchedChild_0,1,0,0,1,2,0,0,0,0,0
Agent_543281,BU03636605,82,male,Non-Western,0,0,1,no_current_edu,middle,moderate_overweight,1,2,0,1,0,0,3,Sched45_3,1,0,1,0,3,1,0,0,0,0
Agent_713014,BU03638502,49,male,Non-Western,0,0,1,no_current_edu,low,normal_weight,1,1,1,1,1,0,7,Sched61_44,1,0,1,0,4,2,0,0,1,1
Agent_819855,BU03639402,79,male,Dutch,1,0,0,no_current_edu,middle,normal_weight,1,2,1,1,1,0,7,Sched41_0,1,0,0,1,1,0,0,0,0,1
Agent_180340,BU03632404,47,male,Dutch,0,0,0,no_current_edu,high,normal_weight,0,3,1,0,0,0,4,Sched59_29,1,0,0,1,3,0,0,0,0,0
Agent_731828,BU03638701,75,male,Western,1,0,0,no_current_edu,middle,normal_weight,1,2,1,1,1,0,8,Sched41_2,1,1,0,0,1,0,0,0,0,1
Agent_483910,BU03635603,51,female,Dutch,0,0,0,no_current_edu,low,normal_weight,1,1,0,1,0,0,9,Sched49_133,0,0,0,1,4,0,0,0,0,0
Agent_86437,BU03630908,56,male,Western,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,1,1,6,Sched61_66,1,1,0,0,3,2,0,0,0,1
Agent_456294,BU03635401,25,male,Dutch,1,0,0,high,high,normal_weight,1,3,1,0,1,0,5,Sched88_3,1,0,0,1,1,0,1,0,0,1
Agent_678497,BU03638202,67,male,Non-Western,1,0,0,no_current_edu,middle,moderate_overweight,1,2,0,1,0,1,5,Sched41_9,1,0,1,0,1,0,0,0,0,0
Agent_245922,BU03633101,56,female,Dutch,0,0,1,no_current_edu,high,moderate_overweight,1,3,0,1,0,0,8,Sched53_3,0,0,0,1,2,1,0,0,0,0
Agent_279664,BU03633309,39,female,Non-Western,0,0,1,no_current_edu,middle,underweight,1,2,0,1,0,0,6,Sched69_39,0,0,1,0,3,1,0,0,0,0
Agent_153305,BU03632100,21,male,Dutch,0,0,0,no_current_edu,high,obese,1,3,1,1,0,0,1,Sched9_6,1,0,0,1,4,0,0,0,0,0
Agent_552112,BU03636802,29,male,Western,0,0,1,no_current_edu,high,normal_weight,0,3,1,1,0,0,3,Sched95_25,1,1,0,0,4,2,0,0,0,1
Agent_327595,BU03633900,59,male,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,0,1,1,9,Sched61_58,1,0,0,1,3,1,0,0,0,1
Agent_124343,BU03631601,32,male,Dutch,1,0,0,no_current_edu,middle,normal_weight,1,2,1,0,1,0,9,Sched89_13,1,0,0,1,1,0,0,1,1,1
Agent_620038,BU03637701,50,female,Dutch,0,0,1,no_current_edu,middle,moderate_overweight,1,2,1,1,1,0,5,Sched53_22,0,0,0,1,2,1,0,0,0,1
Agent_430469,BU03635102,22,female,Non-Western,1,0,0,high,middle,moderate_overweight,1,2,0,1,0,0,10,Sched0_6,0,0,1,0,1,0,1,0,0,0
Agent_75238,BU03630901,27,male,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,10,Sched89_48,1,0,0,1,2,0,0,0,0,0
Agent_473009,BU03635508,47,female,Dutch,0,0,1,no_current_edu,middle,normal_weight,1,2,0,0,0,0,2,Sched53_5,0,0,0,1,3,1,0,0,0,0
Agent_759745,BU03638901,65,female,Non-Western,1,0,0,no_current_edu,high,moderate_overweight,1,3,1,1,0,0,4,Sched33_1,0,0,1,0,1,0,0,0,0,1
Agent_856389,BU03639604,0,female,Non-Western,0,1,0,no_current_edu,0,0,0,1,0,0,0,1,4,SchedBaby_0,0,0,1,0,2,0,0,0,0,0
Agent_587027,BU03637005,12,female,Dutch,0,1,0,low,0,normal_weight,1,1,1,1,0,0,10,Sched16_146,0,0,0,1,4,0,0,0,0,0
Agent_831408,BU03639409,35,male,Dutch,1,0,0,no_current_edu,middle,moderate_overweight,1,2,0,0,0,1,2,Sched73_7,1,0,0,1,1,0,0,0,0,0
Agent_610000,BU03637600,48,female,Dutch,0,0,1,no_current_edu,low,moderate_overweight,1,1,1,1,1,0,3,Sched53_7,0,0,0,1,4,2,0,0,1,1
Agent_30750,BU03630500,20,female,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,1,1,0,0,10,Sched1_8,0,0,0,1,3,0,0,0,0,0
Agent_629256,BU03637705,19,female,Non-Western,0,0,1,middle,low,moderate_overweight,1,1,0,0,0,1,1,Sched4_5,0,0,1,0,2,1,0,0,0,0
Agent_503590,BU03636001,9,female,Non-Western,0,1,0,low,0,normal_weight,1,1,0,1,0,1,1,SchedChild_1,0,0,1,0,2,0,0,0,0,0
Agent_182289,BU03632500,29,female,Non-Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,1,0,1,Sched81_9,0,0,1,0,1,0,0,0,0,0
Agent_218878,BU03632803,71,male,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,1,1,1,0,5,Sched41_10,1,0,0,1,1,0,0,0,0,1
Agent_553437,BU03636802,62,male,Dutch,0,0,1,no_current_edu,middle,normal_weight,0,2,0,1,0,1,4,Sched63_2,1,0,0,1,4,2,0,0,0,0
Agent_27977,BU03630406,75,female,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,0,0,1,1,Sched33_4,0,0,0,1,1,0,0,0,0,0
Agent_392731,BU03634702,12,male,Dutch,0,1,0,low,0,normal_weight,1,1,0,1,0,0,10,Sched24_57,1,0,0,1,4,0,0,0,0,0
Agent_178311,BU03632404,33,male,Non-Western,1,0,0,high,high,moderate_overweight,1,3,1,1,1,1,2,Sched88_7,1,0,1,0,1,0,1,0,0,1
Agent_31091,BU03630500,38,female,Dutch,0,0,1,no_current_edu,high,obese,1,3,0,1,0,1,9,Sched69_34,0,0,0,1,5,3,0,0,0,0
Agent_90203,BU03631200,35,female,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,0,1,1,0,7,Sched65_10,0,0,0,1,2,0,0,0,0,0
Agent_583509,BU03637003,11,male,Non-Western,0,1,0,low,0,normal_weight,0,1,0,1,0,1,1,Sched26_48,1,0,1,0,4,0,0,0,0,0
Agent_484820,BU03635605,30,female,Dutch,0,0,1,no_current_edu,middle,normal_weight,1,2,1,1,0,1,10,Sched85_34,0,0,0,1,3,2,0,0,0,1
Agent_453240,BU03635400,33,male,Non-Western,1,0,0,no_current_edu,middle,normal_weight,1,2,0,0,0,0,5,Sched89_4,1,0,1,0,1,0,0,0,0,0
Agent_264483,BU03633301,51,male,Dutch,0,0,1,no_current_edu,high,moderate_overweight,1,3,1,1,0,0,7,Sched61_46,1,0,0,1,4,2,0,0,1,1
Agent_821150,BU03639403,27,male,Non-Western,1,0,0,no_current_edu,low,underweight,1,1,1,0,0,0,8,Sched89_30,1,0,1,0,1,0,0,0,0,1
Agent_787215,BU03639300,0,female,Non-Western,0,1,0,no_current_edu,0,0,0,1,0,0,0,0,1,SchedBaby_0,0,0,1,0,4,0,0,0,0,0
Agent_199311,BU03632601,74,male,Western,1,0,0,no_current_edu,low,normal_weight,1,1,1,1,1,0,2,Sched41_4,1,1,0,0,1,0,0,0,0,1
Agent_831085,BU03639409,24,male,Dutch,0,0,1,no_current_edu,middle,moderate_overweight,1,2,1,1,1,1,8,Sched13_6,1,0,0,1,2,1,0,0,0,1
Agent_36413,BU03630503,1,male,Western,0,1,0,no_current_edu,0,0,1,1,0,1,0,1,1,SchedBaby_1,1,1,0,0,2,0,0,0,0,0
Agent_220170,BU03632900,36,male,Dutch,1,0,0,no_current_edu,middle,moderate_overweight,1,2,1,0,0,0,4,Sched73_23,1,0,0,1,1,0,0,0,1,1
Agent_706529,BU03638500,30,female,Non-Western,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,1,1,8,Sched85_24,0,0,1,0,2,1,0,0,0,1
Agent_823749,BU03639405,6,female,Non-Western,0,1,0,low,0,normal_weight,0,1,0,0,0,1,4,SchedChild_1,0,0,1,0,3,0,0,0,0,0
Agent_304301,BU03633702,32,male,Non-Western,0,0,0,no_current_edu,middle,normal_weight,1,2,1,0,1,0,5,Sched89_1,1,0,1,0,3,0,0,0,0,0
Agent_28283,BU03630407,24,male,Non-Western,0,0,0,no_current_edu,middle,normal_weight,1,2,0,1,0,0,2,Sched9_6,1,0,1,0,4,0,0,0,0,0
Agent_792288,BU03639301,9,female,Non-Western,0,1,0,low,0,normal_weight,0,1,0,0,0,0,1,SchedChild_1,0,0,1,0,3,0,0,0,0,0
Agent_71452,BU03630801,53,female,Dutch,0,0,1,no_current_edu,high,obese,1,3,1,1,1,0,8,Sched53_5,0,0,0,1,3,1,0,0,1,1
Agent_55816,BU03630610,46,male,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,1,1,1,0,9,Sched57_31,1,0,0,1,1,0,0,1,1,1
Agent_298457,BU03633505,26,male,Non-Western,1,0,0,no_current_edu,low,moderate_overweight,1,1,1,1,1,0,7,Sched89_4,1,0,1,0,1,0,0,0,0,1
Agent_682961,BU03638203,49,female,Non-Western,0,0,0,no_current_edu,low,moderate_overweight,1,1,1,0,0,1,6,Sched49_146,0,0,1,0,2,0,0,0,0,0
Agent_774056,BU03639003,30,male,Non-Western,0,0,1,no_current_edu,high,obese,1,3,1,1,1,0,10,Sched93_6,1,0,1,0,2,1,0,0,0,1
Agent_708521,BU03638501,20,male,Non-Western,1,0,0,middle,low,normal_weight,1,1,0,1,0,1,3,Sched8_21,1,0,1,0,1,0,0,0,0,0
Agent_414171,BU03634805,55,female,Western,1,0,0,no_current_edu,middle,normal_weight,1,2,0,1,0,0,6,Sched49_26,0,1,0,0,1,0,0,0,0,0
Agent_28353,BU03630407,33,female,Non-Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,7,Sched81_28,0,0,1,0,1,0,0,0,0,0
Agent_239152,BU03633100,17,male,Western,0,1,0,middle,low,normal_weight,1,1,1,0,0,1,1,Sched24_124,1,1,0,0,3,0,0,0,0,0
Agent_507513,BU03636002,60,female,Dutch,0,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,0,7,Sched49_7,0,0,0,1,2,0,0,0,0,0
Agent_656482,BU03638100,71,male,Non-Western,0,0,1,no_current_edu,low,obese,1,1,1,1,1,0,7,Sched45_2,1,0,1,0,3,1,0,0,0,1
Agent_810824,BU03639308,51,female,Non-Western,0,0,1,no_current_edu,low,normal_weight,1,1,1,1,0,0,7,Sched53_9,0,0,1,0,3,1,0,0,1,1
Agent_750236,BU03638807,70,male,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,1,1,1,0,10,Sched41_10,1,0,0,1,4,0,0,0,0,0
Agent_31262,BU03630500,26,female,Non-Western,0,0,0,no_current_edu,high,normal_weight,1,3,1,1,1,0,10,Sched81_19,0,0,1,0,3,0,0,0,0,0
Agent_16920,BU03630302,27,female,Dutch,1,0,0,high,high,moderate_overweight,1,3,0,1,0,1,6,Sched80_0,0,0,0,1,1,0,1,0,0,0
Agent_386537,BU03634601,5,male,Western,0,1,0,no_current_edu,0,moderate_overweight,0,1,1,1,0,0,1,SchedChild_1,1,1,0,0,4,0,0,0,0,0
Agent_470377,BU03635507,21,female,Dutch,0,0,1,high,middle,normal_weight,1,2,0,0,0,1,5,Sched4_5,0,0,0,1,3,1,1,0,0,0
Agent_758417,BU03638901,38,female,Non-Western,0,0,1,no_current_edu,high,underweight,1,3,0,0,0,1,8,Sched69_32,0,0,1,0,3,1,0,0,0,0
Agent_156653,BU03632100,37,female,Western,0,0,1,no_current_edu,middle,normal_weight,1,2,0,1,0,1,6,Sched69_11,0,1,0,0,4,2,0,0,0,0
Agent_70514,BU03630801,34,male,Western,1,0,0,no_current_edu,high,moderate_overweight,1,3,1,1,0,1,9,Sched89_43,1,1,0,0,1,0,0,0,0,1
Agent_219145,BU03632900,11,male,Dutch,0,1,0,low,0,normal_weight,0,1,0,1,0,0,1,Sched26_104,1,0,0,1,4,0,0,0,0,0
Agent_138672,BU03631900,31,female,Western,0,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,10,Sched81_4,0,1,0,0,3,0,0,0,0,0
Agent_777789,BU03639100,9,female,Western,0,1,0,low,0,normal_weight,0,1,0,0,0,0,1,SchedChild_0,0,1,0,0,3,0,0,0,0,0
Agent_387024,BU03634601,32,female,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,0,1,0,0,10,Sched85_18,0,0,0,1,3,1,0,0,0,0
Agent_818716,BU03639402,33,male,Non-Western,1,0,0,no_current_edu,middle,normal_weight,1,2,0,0,0,0,6,Sched89_22,1,0,1,0,1,0,0,0,0,0
Agent_620156,BU03637701,61,male,Dutch,1,0,0,no_current_edu,middle,moderate_overweight,1,2,0,1,0,0,9,Sched57_24,1,0,0,1,1,0,0,0,0,0
Agent_798336,BU03639303,22,male,Non-Western,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,1,1,4,Sched13_6,1,0,1,0,2,1,0,0,0,1
Agent_600840,BU03637501,38,female,Dutch,0,0,1,no_current_edu,high,obese,1,3,0,1,0,1,9,Sched69_61,0,0,0,1,3,2,0,0,0,0
Agent_270787,BU03633304,14,male,Dutch,0,1,0,low,0,normal_weight,0,1,1,1,0,1,1,Sched26_3,1,0,0,1,3,0,0,0,0,0
Agent_618759,BU03637701,43,female,Western,0,0,1,no_current_edu,high,obese,1,3,1,1,0,1,10,Sched69_63,0,1,0,0,3,1,0,0,1,1
Agent_832620,BU03639409,51,female,Dutch,0,0,1,no_current_edu,middle,normal_weight,1,2,1,1,0,0,6,Sched53_3,0,0,0,1,3,1,0,0,1,1
Agent_97473,BU03631302,53,female,Dutch,1,0,0,no_current_edu,middle,normal_weight,1,2,0,1,0,1,6,Sched49_134,0,0,0,1,1,0,0,0,0,0
Agent_226001,BU03632901,52,female,Dutch,0,0,1,no_current_edu,low,normal_weight,1,1,0,0,0,1,4,Sched53_18,0,0,0,1,4,2,0,0,0,0
Agent_19664,BU03630305,22,female,Western,1,0,0,middle,low,normal_weight,1,1,0,1,0,1,9,Sched0_0,0,1,0,0,1,0,0,0,0,0
Agent_319461,BU03633706,34,male,Western,0,0,0,no_current_edu,high,normal_weight,1,3,1,1,1,1,10,Sched89_24,1,1,0,0,2,0,0,0,0,0
Agent_614625,BU03637700,21,male,Non-Western,1,0,0,middle,low,moderate_overweight,1,1,0,0,0,0,5,Sched8_17,1,0,1,0,1,0,0,0,0,0
Agent_716452,BU03638600,43,male,Non-Western,0,0,1,no_current_edu,low,normal_weight,0,1,0,0,0,0,1,Sched79_0,1,0,1,0,3,2,0,0,0,0
Agent_691775,BU03638400,6,male,Dutch,0,1,0,low,0,underweight,0,1,1,1,0,0,1,SchedChild_0,1,0,0,1,4,0,0,0,0,0
Agent_665332,BU03638104,11,female,Dutch,0,1,0,low,0,normal_weight,0,1,0,1,0,0,1,Sched18_153,0,0,0,1,2,0,0,0,0,0
Agent_620203,BU03637701,60,female,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,0,1,1,5,Sched53_9,0,0,0,1,4,2,0,0,1,1
Agent_131294,BU03631700,72,male,Western,0,0,0,no_current_edu,middle,normal_weight,0,2,1,1,1,0,4,Sched43_49,1,1,0,0,2,0,0,0,0,0
Agent_833554,BU03639409,69,male,Western,0,0,1,no_current_edu,high,moderate_overweight,1,3,0,0,0,0,4,Sched45_3,1,1,0,0,2,1,0,0,0,0
Agent_185506,BU03632501,40,male,Non-Western,1,0,0,no_current_edu,low,obese,1,1,0,1,0,1,9,Sched73_15,1,0,1,0,1,0,0,0,0,0
Agent_311915,BU03633704,18,male,Dutch,0,0,0,middle,low,moderate_overweight,1,1,1,1,0,0,9,Sched8_20,1,0,0,1,3,0,0,0,0,0
Agent_607799,BU03637600,28,male,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,0,0,0,7,Sched93_8,1,0,0,1,2,1,0,0,1,1
Agent_247601,BU03633102,24,female,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,0,1,0,1,8,Sched5_1,0,0,1,0,4,2,0,0,0,0
Agent_162847,BU03632300,44,male,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,1,1,1,1,8,Sched73_1,1,0,0,1,3,0,0,0,0,0
Agent_238756,BU03633100,3,female,Non-Western,0,1,0,no_current_edu,0,0,1,1,0,1,0,1,7,SchedBaby_0,0,0,1,0,2,0,0,0,0,0
Agent_573147,BU03637000,8,male,Non-Western,0,1,0,low,0,moderate_overweight,1,1,0,1,0,1,7,SchedChild_0,1,0,1,0,3,0,0,0,0,0
Agent_90889,BU03631200,56,female,Western,1,0,0,no_current_edu,middle,moderate_overweight,1,2,1,1,0,1,2,Sched49_70,0,1,0,0,1,0,0,0,0,1
Agent_419659,BU03634904,25,male,Western,1,0,0,no_current_edu,high,normal_weight,0,3,1,0,1,0,4,Sched91_4,1,1,0,0,1,0,0,0,0,1
Agent_158629,BU03632101,5,female,Western,0,1,0,no_current_edu,0,normal_weight,1,1,0,1,0,1,10,SchedChild_1,0,1,0,0,4,0,0,0,0,0
Agent_853715,BU03639602,80,male,Dutch,0,0,0,no_current_edu,middle,moderate_overweight,1,2,1,0,1,0,4,Sched41_2,1,0,0,1,3,0,0,0,0,0
Agent_770678,BU03639002,29,female,Dutch,0,0,1,no_current_edu,high,obese,1,3,1,1,1,1,5,Sched85_0,0,0,0,1,3,1,0,0,1,1
Agent_317008,BU03633705,53,female,Western,0,0,0,no_current_edu,low,moderate_overweight,1,1,0,0,0,0,5,Sched49_136,0,1,0,0,3,0,0,0,0,0
Agent_770702,BU03639002,34,male,Dutch,0,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,1,0,9,Sched89_25,1,0,0,1,2,0,0,0,0,0
Agent_381471,BU03634500,32,male,Dutch,1,0,0,no_current_edu,high,normal_weight,0,3,1,1,1,1,1,Sched91_2,1,0,0,1,1,0,0,0,0,1
Agent_64678,BU03630706,24,male,Dutch,1,0,0,no_current_edu,high,normal_weight,0,3,0,1,0,1,2,Sched11_1,1,0,0,1,1,0,0,0,0,0
Agent_446045,BU03635206,68,male,Dutch,0,0,0,no_current_edu,middle,normal_weight,1,2,1,0,1,1,9,Sched41_1,1,0,0,1,4,0,0,0,0,0
Agent_406540,BU03634802,25,female,Non-Western,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,0,0,0,6,Sched81_36,0,0,1,0,1,0,0,0,0,0
Agent_867020,BU03639701,35,female,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,0,1,0,0,5,Sched69_19,0,0,1,0,3,1,0,0,0,0
Agent_246019,BU03633101,54,female,Western,0,0,0,no_current_edu,middle,moderate_overweight,1,2,0,1,0,1,9,Sched49_61,0,1,0,0,2,0,0,0,0,0
Agent_188255,BU03632502,24,female,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,9,Sched1_4,0,0,0,1,3,0,0,0,0,0
Agent_623853,BU03637702,46,male,Non-Western,0,0,1,no_current_edu,low,underweight,1,1,0,1,0,0,9,Sched61_12,1,0,1,0,4,2,0,0,0,0
Agent_213918,BU03632802,37,female,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,7,Sched65_1,0,0,0,1,3,0,0,0,0,0
Agent_500607,BU03636000,30,female,Non-Western,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,0,3,Sched81_51,0,0,1,0,1,0,0,0,0,0
Agent_764953,BU03639000,15,male,Non-Western,0,1,0,low,low,normal_weight,1,1,1,1,0,0,4,Sched24_30,1,0,1,0,2,0,0,0,0,0
Agent_124927,BU03631601,61,male,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,1,1,1,0,3,Sched57_116,1,0,0,1,3,0,0,0,0,0
Agent_647959,BU03637803,75,female,Non-Western,0,0,1,no_current_edu,low,normal_weight,0,1,1,0,0,0,2,Sched39_84,0,0,1,0,3,1,0,0,1,1
Agent_587168,BU03637005,31,male,Non-Western,0,0,1,no_current_edu,high,normal_weight,0,3,1,1,0,0,1,Sched95_27,1,0,1,0,3,2,0,0,0,1
Agent_760255,BU03638902,13,female,Dutch,0,1,0,low,0,normal_weight,0,1,0,1,0,0,1,Sched18_44,0,0,0,1,2,0,0,0,0,0
Agent_347123,BU03634101,26,female,Western,1,0,0,no_current_edu,high,underweight,0,3,0,1,0,1,1,Sched83_0,0,1,0,0,1,0,0,0,0,0
Agent_721537,BU03638601,35,male,Non-Western,1,0,0,no_current_edu,low,normal_weight,0,1,0,1,0,1,3,Sched75_0,1,0,1,0,1,0,0,0,0,0
Agent_247867,BU03633102,18,female,Non-Western,1,0,0,low,low,normal_weight,1,1,0,0,1,1,3,Sched0_7,0,0,1,0,1,0,0,0,0,0
Agent_643955,BU03637803,23,female,Non-Western,0,0,0,high,high,normal_weight,1,3,1,1,1,0,5,Sched0_33,0,0,1,0,3,0,1,0,0,0
Agent_799444,BU03639303,26,male,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,0,0,1,9,Sched89_7,1,0,0,1,1,0,0,0,0,0
Agent_854629,BU03639603,8,male,Non-Western,0,1,0,low,0,normal_weight,0,1,1,1,0,0,1,SchedChild_0,1,0,1,0,2,0,0,0,0,0
Agent_2787,BU03630002,41,male,Dutch,0,0,1,no_current_edu,high,moderate_overweight,1,3,1,0,1,0,8,Sched77_39,1,0,0,1,4,2,0,0,1,1
Agent_474778,BU03635600,47,male,Western,0,0,1,no_current_edu,low,normal_weight,1,1,1,0,1,1,5,Sched61_26,1,1,0,0,4,2,0,0,1,1
Agent_377707,BU03634403,29,male,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,0,0,1,5,Sched89_43,1,0,0,1,1,0,0,0,0,0
Agent_556363,BU03636803,32,male,Dutch,0,0,1,no_current_edu,high,moderate_overweight,1,3,1,1,1,0,10,Sched93_14,1,0,0,1,3,1,0,0,1,1
Agent_6019,BU03630103,37,female,Dutch,1,0,0,no_current_edu,high,moderate_overweight,0,3,0,1,0,1,4,Sched67_2,0,0,0,1,1,0,0,0,0,0
Agent_340640,BU03634001,28,female,Dutch,0,0,1,no_current_edu,high,moderate_overweight,1,3,0,1,1,1,8,Sched85_9,0,0,0,1,3,1,0,0,0,0
Agent_791121,BU03639300,53,female,Dutch,0,0,0,no_current_edu,middle,normal_weight,1,2,0,1,0,1,7,Sched49_142,0,0,0,1,2,0,0,0,0,0
Agent_557219,BU03636803,46,male,Non-Western,0,0,1,no_current_edu,middle,moderate_overweight,1,2,1,1,1,0,5,Sched61_35,1,0,1,0,3,2,0,0,0,1
Agent_528818,BU03636501,82,female,Non-Western,1,0,0,no_current_edu,low,normal_weight,1,1,1,1,1,0,9,Sched33_3,0,0,1,0,1,0,0,0,1,1
Agent_436969,BU03635201,34,male,Dutch,0,0,0,no_current_edu,middle,moderate_overweight,1,2,1,0,1,0,8,Sched89_18,1,0,0,1,2,0,0,0,0,0
Agent_2473,BU03630002,36,male,Western,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,1,1,3,Sched77_5,1,1,0,0,2,1,0,1,1,1
Agent_492464,BU03635801,29,female,Non-Western,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,0,1,Sched81_35,0,0,1,0,1,0,0,0,0,0
Agent_6824,BU03630104,38,female,Western,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,1,6,Sched65_11,0,1,0,0,1,0,0,0,0,0
Agent_113400,BU03631405,23,female,Dutch,1,0,0,high,high,normal_weight,1,3,0,1,0,1,10,Sched0_17,0,0,0,1,1,0,1,0,0,0
Agent_635393,BU03637801,12,female,Non-Western,0,1,0,low,0,normal_weight,0,1,1,1,0,0,2,Sched18_96,0,0,1,0,2,0,0,0,0,0
Agent_684838,BU03638300,14,female,Dutch,0,1,0,low,0,normal_weight,0,1,1,1,0,0,1,Sched18_152,0,0,0,1,4,0,0,0,0,0
