agent_ID,neighb_code,age,sex,migrationbackground,hh_single,ischild,havechild,current_education,absolved_education,BMI,employed,edu_int,car_access,bike_habit,car_habit,transit_habit,incomeclass_int,SchedID,sex_male,Western,Non_Western,Dutch,HH_size,Nrchildren,student
Agent_458313,BU03635402,28,male,Western,1,0,0,no_current_edu,high,normal_weight,0,3,0,1,0,0,4,Sched91_0,1,1,0,0,1,0,0
Agent_222933,BU03632900,68,male,Dutch,0,0,0,no_current_edu,low,moderate_overweight,1,1,0,0,0,0,10,Sched41_4,1,0,0,1,2,0,0
Agent_223999,BU03632901,21,female,Western,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,0,7,Sched1_14,0,1,0,0,1,0,0
Agent_688738,BU03638300,26,female,Dutch,1,0,0,no_current_edu,middle,normal_weight,1,2,0,1,0,0,8,Sched81_50,0,0,0,1,1,0,0
Agent_672838,BU03638201,15,female,Dutch,0,1,0,no_current_edu,low,obese,1,1,0,1,0,1,8,Sched17_107,0,0,0,1,4,0,0
Agent_477981,BU03635601,54,male,Dutch,0,0,0,no_current_edu,middle,moderate_overweight,1,2,1,1,1,0,10,Sched57_75,1,0,0,1,3,0,0
Agent_610361,BU03637600,68,male,Non-Western,0,0,1,no_current_edu,middle,moderate_overweight,1,2,1,0,1,0,10,Sched45_2,1,0,1,0,2,1,0
Agent_86794,BU03630908,47,female,Dutch,0,0,0,no_current_edu,middle,normal_weight,0,2,1,1,0,0,2,Sched51_63,0,0,0,1,2,0,0
Agent_594053,BU03637306,6,male,Dutch,0,1,0,low,0,underweight,0,1,1,1,0,0,1,SchedChild_0,1,0,0,1,3,0,0
Agent_534854,BU03636503,32,male,Dutch,0,0,1,high,high,moderate_overweight,1,3,1,1,0,1,6,Sched92_3,1,0,0,1,3,1,1
Agent_744363,BU03638805,23,male,Non-Western,1,0,0,no_current_edu,low,moderate_overweight,1,1,0,1,0,1,1,Sched9_1,1,0,1,0,1,0,0
Agent_654894,BU03638100,36,female,Western,0,0,0,no_current_edu,high,obese,1,3,0,1,0,1,7,Sched65_16,0,1,0,0,2,0,0
Agent_450826,BU03635301,31,female,Dutch,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,1,6,Sched81_23,0,0,0,1,1,0,0
Agent_818067,BU03639402,19,male,Non-Western,0,0,1,middle,low,moderate_overweight,1,1,1,0,0,1,4,Sched12_4,1,0,1,0,2,1,0
Agent_350186,BU03634103,35,female,Non-Western,0,0,1,no_current_edu,middle,moderate_overweight,0,2,0,0,0,1,4,Sched71_18,0,0,1,0,4,2,0
Agent_682351,BU03638203,27,female,Non-Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,9,Sched81_38,0,0,1,0,1,0,0
Agent_670565,BU03638200,27,female,Dutch,0,0,0,no_current_edu,high,moderate_overweight,1,3,1,1,1,1,8,Sched81_37,0,0,0,1,2,0,0
Agent_54556,BU03630610,22,male,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,1,1,1,1,6,Sched9_3,1,0,0,1,2,0,0
Agent_828619,BU03639407,63,male,Dutch,0,0,1,no_current_edu,high,normal_weight,0,3,1,0,1,0,3,Sched63_0,1,0,0,1,3,1,0
Agent_63144,BU03630704,53,female,Western,0,0,1,no_current_edu,high,moderate_overweight,1,3,0,1,0,1,8,Sched53_14,0,1,0,0,4,2,0
Agent_167660,BU03632400,34,female,Dutch,0,0,1,no_current_edu,high,moderate_overweight,1,3,0,1,0,1,9,Sched85_13,0,0,0,1,2,1,0
Agent_5210,BU03630102,18,male,Western,1,0,0,high,middle,normal_weight,1,2,0,0,0,1,1,Sched8_16,1,1,0,0,1,0,1
Agent_641512,BU03637802,59,female,Western,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,1,1,4,Sched53_8,0,1,0,0,3,1,0
Agent_815942,BU03639401,30,female,Dutch,0,0,1,no_current_edu,low,normal_weight,1,1,0,1,0,1,6,Sched85_4,0,0,0,1,2,1,0
Agent_598880,BU03637500,23,male,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,1,Sched9_5,1,0,0,1,1,0,0
Agent_531569,BU03636502,48,male,Western,0,0,0,no_current_edu,low,normal_weight,1,1,0,0,0,1,6,Sched57_1,1,1,0,0,2,0,0
Agent_719900,BU03638601,14,female,Dutch,0,1,0,low,0,normal_weight,1,1,0,1,0,0,5,Sched16_98,0,0,0,1,3,0,0
Agent_16428,BU03630302,18,male,Non-Western,0,0,0,middle,low,normal_weight,1,1,1,1,0,1,7,Sched8_15,1,0,1,0,2,0,0
Agent_518085,BU03636201,1,female,Dutch,0,1,0,no_current_edu,0,0,1,1,1,1,0,0,5,SchedBaby_1,0,0,0,1,4,0,0
Agent_132514,BU03631800,44,male,Dutch,1,0,0,no_current_edu,low,moderate_overweight,1,1,1,0,1,0,6,Sched73_21,1,0,0,1,1,0,0
Agent_689606,BU03638300,51,male,Western,0,0,0,no_current_edu,low,moderate_overweight,1,1,1,0,1,0,9,Sched57_54,1,1,0,0,3,0,0
Agent_560478,BU03636805,37,male,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,0,1,0,5,Sched77_84,1,0,1,0,3,2,0
Agent_308080,BU03633703,16,male,Dutch,0,1,0,middle,low,underweight,1,1,1,1,0,0,1,Sched24_36,1,0,0,1,2,0,0
Agent_784716,BU03639102,53,female,Non-Western,0,0,0,no_current_edu,middle,normal_weight,1,2,1,0,0,0,7,Sched49_97,0,0,1,0,2,0,0
Agent_406396,BU03634802,36,female,Western,0,0,1,no_current_edu,high,obese,1,3,0,0,0,0,4,Sched69_66,0,1,0,0,4,2,0
Agent_60408,BU03630702,28,female,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,5,Sched81_19,0,0,0,1,1,0,0
Agent_439308,BU03635202,5,male,Dutch,0,1,0,no_current_edu,0,normal_weight,1,1,1,1,0,0,1,SchedChild_0,1,0,0,1,3,0,0
Agent_77714,BU03630902,63,male,Dutch,0,0,1,no_current_edu,high,moderate_overweight,1,3,1,1,1,0,6,Sched61_50,1,0,0,1,3,1,0
Agent_667194,BU03638104,25,female,Non-Western,1,0,0,no_current_edu,high,normal_weight,0,3,1,0,1,1,2,Sched83_0,0,0,1,0,1,0,0
Agent_431968,BU03635200,13,male,Non-Western,0,1,0,low,0,moderate_overweight,0,1,1,1,0,0,2,Sched26_17,1,0,1,0,4,0,0
Agent_772114,BU03639002,99,female,Non-Western,0,0,0,no_current_edu,middle,obese,1,2,1,0,1,0,10,Sched33_0,0,0,1,0,4,0,0
Agent_330786,BU03633902,17,female,Non-Western,0,1,0,middle,low,moderate_overweight,1,1,0,1,0,1,7,Sched16_4,0,0,1,0,2,0,0
Agent_440847,BU03635202,36,female,Western,0,0,1,no_current_edu,high,normal_weight,1,3,0,1,0,1,5,Sched69_16,0,1,0,0,3,1,0
Agent_690006,BU03638300,63,female,Western,0,0,1,no_current_edu,middle,moderate_overweight,1,2,1,1,1,0,8,Sched53_8,0,1,0,0,3,1,0
Agent_756472,BU03638900,74,male,Dutch,1,0,0,no_current_edu,middle,normal_weight,1,2,0,1,0,1,4,Sched41_4,1,0,0,1,1,0,0
Agent_749873,BU03638807,49,female,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,0,1,0,1,6,Sched53_8,0,0,0,1,4,2,0
Agent_682695,BU03638203,43,female,Non-Western,0,0,1,no_current_edu,middle,obese,1,2,1,0,1,1,8,Sched69_55,0,0,1,0,4,2,0
Agent_875017,BU03639800,39,female,Dutch,0,0,1,high,high,normal_weight,1,3,1,0,0,0,9,Sched68_13,0,0,0,1,3,1,1
Agent_479520,BU03635602,14,female,Non-Western,0,1,0,low,0,moderate_overweight,0,1,0,1,0,0,1,Sched18_123,0,0,1,0,4,0,0
Agent_38109,BU03630503,51,female,Dutch,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,0,0,1,5,Sched49_119,0,0,0,1,1,0,0
Agent_135765,BU03631801,27,female,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,8,Sched81_2,0,0,0,1,1,0,0
Agent_257056,BU03633201,7,male,Western,0,1,0,low,0,normal_weight,0,1,0,1,0,0,2,SchedChild_1,1,1,0,0,4,0,0
Agent_475902,BU03635601,11,male,Dutch,0,1,0,low,0,moderate_overweight,1,1,1,0,0,0,10,Sched24_20,1,0,0,1,4,0,0
Agent_544550,BU03636606,68,male,Dutch,0,0,0,no_current_edu,high,moderate_overweight,1,3,1,1,1,0,7,Sched41_1,1,0,0,1,2,0,0
Agent_698624,BU03638401,53,male,Dutch,0,0,0,no_current_edu,middle,obese,0,2,1,1,0,1,4,Sched59_37,1,0,0,1,4,0,0
Agent_18274,BU03630303,29,male,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,1,1,1,1,10,Sched89_46,1,0,0,1,1,0,0
Agent_303513,BU03633702,31,female,Western,0,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,6,Sched81_18,0,1,0,0,3,0,0
Agent_90189,BU03631200,25,female,Non-Western,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,1,1,8,Sched81_50,0,0,1,0,1,0,0
Agent_818684,BU03639402,42,female,Non-Western,1,0,0,no_current_edu,middle,moderate_overweight,1,2,0,1,0,1,3,Sched65_9,0,0,1,0,1,0,0
Agent_301461,BU03633700,25,female,Non-Western,1,0,0,no_current_edu,high,obese,0,3,1,1,1,0,1,Sched83_1,0,0,1,0,1,0,0
Agent_29141,BU03630407,47,male,Dutch,1,0,0,no_current_edu,middle,moderate_overweight,1,2,0,1,0,0,7,Sched57_75,1,0,0,1,1,0,0
Agent_258846,BU03633201,29,female,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,0,0,1,1,7,Sched85_26,0,0,1,0,4,2,0
Agent_833460,BU03639409,79,female,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,1,1,1,1,5,Sched33_2,0,0,0,1,1,0,0
Agent_41401,BU03630600,38,female,Non-Western,0,0,1,no_current_edu,high,normal_weight,1,3,0,1,0,0,8,Sched69_26,0,0,1,0,2,1,0
Agent_15588,BU03630300,27,female,Western,0,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,1,7,Sched81_12,0,1,0,0,4,0,0
Agent_340791,BU03634001,32,female,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,0,1,0,1,9,Sched85_35,0,0,0,1,3,1,0
Agent_120021,BU03631600,32,female,Dutch,0,0,1,no_current_edu,high,obese,1,3,0,1,0,1,9,Sched85_31,0,0,0,1,4,3,0
Agent_324242,BU03633803,2,female,Dutch,0,1,0,no_current_edu,0,0,1,1,0,1,0,0,9,SchedBaby_1,0,0,0,1,2,0,0
Agent_595275,BU03637401,24,female,Dutch,1,0,0,no_current_edu,high,normal_weight,0,3,0,1,0,1,1,Sched3_0,0,0,0,1,1,0,0
Agent_760521,BU03638902,10,male,Non-Western,0,1,0,low,0,moderate_overweight,1,1,1,1,0,0,1,Sched24_35,1,0,1,0,3,0,0
Agent_514028,BU03636101,63,male,Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,5,Sched57_142,1,1,0,0,1,0,0
Agent_707032,BU03638500,45,male,Non-Western,0,0,0,no_current_edu,middle,normal_weight,0,2,1,1,0,0,4,Sched59_26,1,0,1,0,3,0,0
Agent_753923,BU03638900,20,female,Non-Western,0,0,1,high,middle,normal_weight,1,2,0,1,0,1,5,Sched4_2,0,0,1,0,2,1,1
Agent_739402,BU03638801,18,female,Non-Western,0,0,0,middle,low,normal_weight,0,1,1,0,0,0,1,Sched2_0,0,0,1,0,4,0,0
Agent_189771,BU03632502,58,female,Non-Western,1,0,0,no_current_edu,high,moderate_overweight,0,3,0,0,0,1,1,Sched51_90,0,0,1,0,1,0,0
Agent_95722,BU03631301,59,female,Dutch,1,0,0,no_current_edu,middle,obese,1,2,0,1,0,1,1,Sched49_100,0,0,0,1,1,0,0
Agent_814681,BU03639401,22,male,Non-Western,1,0,0,middle,low,moderate_overweight,0,1,0,1,0,1,2,Sched10_16,1,0,1,0,1,0,0
Agent_335848,BU03633903,55,female,Non-Western,0,0,1,low,middle,obese,1,2,1,0,1,0,8,Sched52_0,0,0,1,0,3,2,0
Agent_261332,BU03633300,44,male,Dutch,1,0,0,no_current_edu,low,obese,0,1,1,0,1,1,3,Sched75_1,1,0,0,1,1,0,0
Agent_389941,BU03634602,51,female,Dutch,0,0,1,no_current_edu,high,moderate_overweight,1,3,1,1,0,0,1,Sched53_38,0,0,0,1,2,1,0
Agent_536558,BU03636602,36,female,Dutch,0,0,1,no_current_edu,middle,moderate_overweight,1,2,1,0,1,0,6,Sched69_7,0,0,0,1,6,5,0
Agent_777999,BU03639100,36,female,Dutch,0,0,1,no_current_edu,middle,moderate_overweight,0,2,1,1,1,0,2,Sched71_6,0,0,0,1,4,2,0
Agent_28156,BU03630407,10,male,Dutch,0,1,0,low,0,normal_weight,0,1,0,1,0,0,3,Sched26_15,1,0,0,1,3,0,0
Agent_183964,BU03632500,68,male,Western,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,0,0,0,4,Sched41_3,1,1,0,0,1,0,0
Agent_524597,BU03636500,88,female,Dutch,0,0,0,no_current_edu,middle,normal_weight,0,2,1,1,0,1,1,Sched35_8,0,0,0,1,2,0,0
Agent_356667,BU03634201,30,male,Non-Western,0,0,1,no_current_edu,high,moderate_overweight,1,3,0,1,0,0,9,Sched93_4,1,0,1,0,3,1,0
Agent_490899,BU03635700,50,female,Dutch,0,0,1,no_current_edu,middle,normal_weight,0,2,1,1,1,0,2,Sched55_4,0,0,0,1,2,1,0
Agent_335814,BU03633903,56,male,Dutch,0,0,0,no_current_edu,high,moderate_overweight,1,3,1,0,1,1,2,Sched57_135,1,0,0,1,2,0,0
Agent_654288,BU03638100,27,male,Western,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,0,3,Sched89_14,1,1,0,0,1,0,0
Agent_684757,BU03638300,13,male,Non-Western,0,1,0,low,0,normal_weight,0,1,0,1,0,0,1,Sched26_12,1,0,1,0,2,0,0
Agent_479479,BU03635602,6,male,Western,0,1,0,low,0,moderate_overweight,0,1,1,1,0,0,1,SchedChild_1,1,1,0,0,2,0,0
Agent_823538,BU03639405,1,female,Non-Western,0,1,0,no_current_edu,0,0,0,1,0,1,0,1,2,SchedBaby_1,0,0,1,0,2,0,0
Agent_809940,BU03639307,45,female,Dutch,0,0,1,no_current_edu,middle,obese,1,2,0,0,0,1,2,Sched53_31,0,0,0,1,2,1,0
Agent_126313,BU03631602,48,female,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,8,Sched49_58,0,0,0,1,4,0,0
Agent_153951,BU03632100,34,male,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,1,0,1,0,6,Sched89_15,1,0,0,1,4,0,0
Agent_67703,BU03630800,28,male,Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,2,Sched89_13,1,1,0,0,1,0,0
Agent_706171,BU03638500,29,male,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,5,Sched89_33,1,0,0,1,3,0,0
Agent_690552,BU03638300,67,female,Dutch,0,0,0,no_current_edu,low,moderate_overweight,1,1,1,1,0,0,1,Sched33_3,0,0,0,1,3,0,0
Agent_858498,BU03639605,16,male,Non-Western,0,1,0,low,low,normal_weight,1,1,1,1,0,0,1,Sched24_64,1,0,1,0,2,0,0
Agent_143151,BU03631901,73,male,Non-Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,1,6,Sched41_7,1,0,1,0,1,0,0
Agent_72405,BU03630803,37,male,Western,0,0,1,no_current_edu,high,normal_weight,1,3,0,0,0,1,6,Sched77_36,1,1,0,0,2,1,0
Agent_586387,BU03637003,73,male,Non-Western,0,0,0,no_current_edu,middle,normal_weight,0,2,1,0,1,0,1,Sched43_132,1,0,1,0,2,0,0
Agent_240894,BU03633100,29,female,Non-Western,0,0,0,no_current_edu,middle,normal_weight,1,2,0,1,0,1,6,Sched81_51,0,0,1,0,3,0,0
Agent_670738,BU03638200,54,male,Non-Western,1,0,0,no_current_edu,middle,normal_weight,1,2,1,0,1,0,6,Sched57_29,1,0,1,0,1,0,0
Agent_791690,BU03639300,80,female,Non-Western,1,0,0,no_current_edu,high,normal_weight,1,3,1,0,0,1,3,Sched33_2,0,0,1,0,1,0,0
Agent_577329,BU03637001,21,female,Non-Western,1,0,0,high,middle,moderate_overweight,0,2,0,1,0,0,3,Sched2_0,0,0,1,0,1,0,1
Agent_442662,BU03635203,1,male,Dutch,0,1,0,no_current_edu,0,0,1,1,1,0,0,0,9,SchedBaby_1,1,0,0,1,3,0,0
Agent_401262,BU03634706,77,female,Dutch,1,0,0,no_current_edu,middle,normal_weight,1,2,0,0,0,1,6,Sched33_3,0,0,0,1,1,0,0
Agent_574974,BU03637000,61,female,Non-Western,1,0,0,no_current_edu,low,moderate_overweight,1,1,1,0,0,0,5,Sched49_67,0,0,1,0,1,0,0
Agent_674060,BU03638201,42,female,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,1,1,0,5,Sched69_11,0,0,1,0,4,2,0
Agent_696587,BU03638401,36,male,Non-Western,0,0,0,no_current_edu,middle,normal_weight,0,2,1,1,1,0,1,Sched75_1,1,0,1,0,2,0,0
Agent_651140,BU03638000,16,female,Non-Western,0,1,0,middle,low,normal_weight,1,1,1,1,0,0,9,Sched16_89,0,0,1,0,2,0,0
Agent_738104,BU03638705,19,female,Western,1,0,0,high,middle,normal_weight,1,2,0,1,1,1,3,Sched0_12,0,1,0,0,1,0,1
Agent_414732,BU03634805,75,male,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,1,1,1,0,3,Sched41_4,1,0,0,1,1,0,0
Agent_1058,BU03630000,73,female,Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,0,0,1,2,Sched33_1,0,1,0,0,1,0,0
Agent_80390,BU03630904,12,male,Dutch,0,1,0,low,0,moderate_overweight,1,1,1,1,0,0,8,Sched24_64,1,0,0,1,2,0,0
Agent_228820,BU03632902,60,male,Dutch,0,0,1,no_current_edu,low,obese,1,1,1,0,1,0,10,Sched61_58,1,0,0,1,4,2,0
Agent_254532,BU03633200,45,male,Dutch,0,0,0,no_current_edu,high,moderate_overweight,1,3,1,1,1,0,10,Sched57_107,1,0,0,1,2,0,0
Agent_534448,BU03636503,29,female,Non-Western,1,0,0,middle,low,normal_weight,1,1,0,1,0,0,9,Sched80_3,0,0,1,0,1,0,0
Agent_117271,BU03631500,72,female,Western,0,0,0,no_current_edu,low,underweight,1,1,0,0,0,0,2,Sched33_4,0,1,0,0,2,0,0
Agent_354022,BU03634200,57,female,Dutch,0,0,1,no_current_edu,middle,moderate_overweight,1,2,0,1,0,0,9,Sched53_34,0,0,0,1,2,1,0
Agent_623224,BU03637702,63,male,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,1,0,0,0,9,Sched61_43,1,0,1,0,4,2,0
Agent_184896,BU03632501,43,female,Dutch,0,0,1,no_current_edu,middle,obese,1,2,0,1,0,1,9,Sched69_24,0,0,0,1,4,2,0
Agent_152874,BU03632100,10,female,Western,0,1,0,low,0,moderate_overweight,0,1,0,1,0,0,1,Sched18_136,0,1,0,0,2,0,0
Agent_738938,BU03638705,36,female,Dutch,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,0,9,Sched65_0,0,0,0,1,1,0,0
Agent_806909,BU03639306,43,female,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,0,0,0,1,9,Sched69_14,0,0,1,0,3,2,0
Agent_584903,BU03637003,36,male,Non-Western,0,0,1,no_current_edu,middle,moderate_overweight,1,2,1,0,1,0,2,Sched77_11,1,0,1,0,3,1,0
Agent_645495,BU03637803,31,female,Non-Western,1,0,0,no_current_edu,high,normal_weight,1,3,0,1,0,0,5,Sched81_49,0,0,1,0,1,0,0
Agent_649552,BU03637901,26,male,Dutch,0,0,0,no_current_edu,high,normal_weight,1,3,1,1,0,1,8,Sched89_28,1,0,0,1,3,0,0
Agent_798195,BU03639303,24,female,Non-Western,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,1,3,Sched1_6,0,0,1,0,1,0,0
Agent_814920,BU03639401,25,female,Non-Western,0,0,1,middle,low,moderate_overweight,0,1,1,1,0,1,4,Sched86_1,0,0,1,0,4,2,0
Agent_24879,BU03630404,46,male,Dutch,1,0,0,no_current_edu,middle,obese,1,2,0,1,1,0,4,Sched57_138,1,0,0,1,1,0,0
Agent_238661,BU03633100,13,female,Dutch,0,1,0,low,0,obese,0,1,0,0,0,1,1,Sched18_111,0,0,0,1,2,0,0
Agent_130714,BU03631700,59,female,Western,0,0,0,no_current_edu,high,normal_weight,1,3,0,0,0,1,6,Sched49_112,0,1,0,0,4,0,0
Agent_844853,BU03639600,12,male,Dutch,0,1,0,low,0,underweight,0,1,1,1,0,0,1,Sched26_118,1,0,0,1,4,0,0
Agent_555790,BU03636803,42,female,Dutch,0,0,1,no_current_edu,low,obese,1,1,1,1,0,0,5,Sched69_76,0,0,0,1,4,2,0
Agent_469876,BU03635506,75,female,Dutch,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,0,6,Sched33_1,0,0,0,1,1,0,0
Agent_77957,BU03630902,53,male,Non-Western,0,0,1,no_current_edu,middle,moderate_overweight,1,2,1,1,1,0,9,Sched61_59,1,0,1,0,4,2,0
Agent_600827,BU03637501,39,female,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,0,1,0,1,10,Sched69_27,0,0,1,0,4,2,0
Agent_266235,BU03633302,31,female,Western,0,0,1,no_current_edu,high,obese,1,3,0,1,1,1,5,Sched85_15,0,1,0,0,3,1,0
Agent_321418,BU03633802,28,male,Dutch,0,0,0,no_current_edu,low,normal_weight,1,1,0,1,0,0,6,Sched89_41,1,0,0,1,2,0,0
Agent_794635,BU03639301,55,female,Non-Western,0,0,1,no_current_edu,middle,normal_weight,1,2,0,0,1,1,2,Sched53_25,0,0,1,0,3,2,0
Agent_195132,BU03632600,28,female,Non-Western,1,0,0,no_current_edu,middle,normal_weight,1,2,0,0,0,0,3,Sched81_49,0,0,1,0,1,0,0
Agent_13529,BU03630202,41,female,Dutch,0,0,0,no_current_edu,high,obese,0,3,0,0,0,0,4,Sched67_2,0,0,0,1,4,0,0
Agent_858413,BU03639605,22,female,Non-Western,0,0,0,no_current_edu,middle,moderate_overweight,1,2,0,1,1,0,7,Sched1_0,0,0,1,0,3,0,0
Agent_770601,BU03639002,33,male,Western,1,0,0,no_current_edu,high,moderate_overweight,1,3,0,1,0,1,8,Sched89_28,1,1,0,0,1,0,0
Agent_189952,BU03632502,57,male,Dutch,1,0,0,no_current_edu,high,moderate_overweight,1,3,1,1,1,1,7,Sched57_91,1,0,0,1,1,0,0
Agent_21096,BU03630400,50,male,Non-Western,1,0,0,no_current_edu,high,obese,1,3,0,1,0,0,5,Sched57_146,1,0,1,0,1,0,0
Agent_593331,BU03637303,26,male,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,0,0,8,Sched93_15,1,0,0,1,3,1,0
Agent_357774,BU03634201,69,male,Dutch,1,0,0,no_current_edu,middle,moderate_overweight,1,2,1,0,1,0,9,Sched41_4,1,0,0,1,1,0,0
Agent_587268,BU03637005,64,male,Non-Western,0,0,0,no_current_edu,low,normal_weight,1,1,1,0,1,0,8,Sched57_26,1,0,1,0,4,0,0
Agent_423638,BU03635100,6,male,Western,0,1,0,low,0,normal_weight,0,1,0,1,0,1,1,SchedChild_1,1,1,0,0,2,0,0
Agent_558524,BU03636804,35,male,Non-Western,0,0,1,no_current_edu,low,normal_weight,1,1,0,1,0,1,10,Sched77_29,1,0,1,0,4,2,0
Agent_440204,BU03635202,34,male,Dutch,1,0,0,no_current_edu,high,normal_weight,1,3,1,1,0,0,9,Sched89_9,1,0,0,1,1,0,0
Agent_290321,BU03633502,39,male,Dutch,0,0,1,no_current_edu,high,normal_weight,1,3,1,1,0,0,9,Sched77_29,1,0,0,1,4,2,0
Agent_330105,BU03633901,58,male,Non-Western,0,0,1,no_current_edu,middle,moderate_overweight,1,2,1,1,1,0,7,Sched61_13,1,0,1,0,4,2,0
Agent_88159,BU03631100,52,male,Dutch,1,0,0,no_current_edu,middle,normal_weight,0,2,1,1,1,0,3,Sched59_0,1,0,0,1,1,0,0
Agent_606246,BU03637600,23,female,Non-Western,0,0,0,no_current_edu,low,moderate_overweight,1,1,0,1,0,1,6,Sched1_14,0,0,1,0,2,0,0
Agent_563433,BU03636909,37,male,Western,0,0,1,no_current_edu,high,obese,1,3,0,1,0,0,9,Sched77_76,1,1,0,0,2,1,0
Agent_549857,BU03636802,8,male,Non-Western,0,1,0,low,0,normal_weight,1,1,1,1,0,1,5,SchedChild_1,1,0,1,0,4,0,0
Agent_617006,BU03637700,89,female,Non-Western,1,0,0,no_current_edu,middle,moderate_overweight,1,2,1,1,0,0,3,Sched33_4,0,0,1,0,1,0,0
Agent_796363,BU03639302,19,male,Non-Western,1,0,0,middle,low,normal_weight,0,1,0,1,0,1,3,Sched10_14,1,0,1,0,1,0,0
Agent_123392,BU03631601,42,female,Non-Western,0,0,1,no_current_edu,middle,obese,1,2,0,1,0,0,6,Sched69_40,0,0,1,0,4,2,0
Agent_229542,BU03633000,9,female,Non-Western,0,1,0,low,0,normal_weight,1,1,0,1,0,0,10,SchedChild_1,0,0,1,0,4,0,0
Agent_351961,BU03634200,18,female,Dutch,0,0,0,middle,low,normal_weight,1,1,0,1,1,1,4,Sched0_9,0,0,0,1,4,0,0
Agent_115907,BU03631405,88,female,Dutch,0,0,0,no_current_edu,high,moderate_overweight,1,3,1,1,1,0,8,Sched33_3,0,0,0,1,4,0,0
Agent_687678,BU03638300,34,female,Western,0,0,1,no_current_edu,low,normal_weight,1,1,0,1,0,0,9,Sched85_19,0,1,0,0,3,1,0
Agent_134182,BU03631800,77,female,Dutch,0,0,1,no_current_edu,low,moderate_overweight,1,1,0,1,0,0,2,Sched37_159,0,0,0,1,2,1,0
Agent_659272,BU03638101,51,female,Non-Western,0,0,1,no_current_edu,middle,obese,1,2,1,1,0,1,5,Sched53_2,0,0,1,0,2,1,0
Agent_229283,BU03633000,8,male,Non-Western,0,1,0,low,0,normal_weight,1,1,0,1,0,1,10,SchedChild_1,1,0,1,0,2,0,0
Agent_162658,BU03632300,31,female,Non-Western,0,0,0,no_current_edu,high,normal_weight,1,3,1,1,1,1,3,Sched81_21,0,0,1,0,2,0,0
Agent_390846,BU03634700,27,female,Non-Western,0,0,1,no_current_edu,high,moderate_overweight,1,3,1,1,0,0,9,Sched85_30,0,0,1,0,2,1,0
Agent_256234,BU03633200,65,male,Non-Western,1,0,0,no_current_edu,middle,moderate_overweight,1,2,1,0,1,0,10,Sched41_1,1,0,1,0,1,0,0
Agent_716741,BU03638600,29,female,Dutch,0,0,0,no_current_edu,high,normal_weight,0,3,0,1,0,1,2,Sched83_0,0,0,0,1,2,0,0
Agent_366905,BU03634301,41,male,Dutch,1,0,0,no_current_edu,low,normal_weight,1,1,0,1,0,1,9,Sched73_25,1,0,0,1,1,0,0
Agent_838596,BU03639413,4,female,Non-Western,0,1,0,no_current_edu,0,obese,0,1,0,0,0,0,1,SchedChild_1,0,0,1,0,2,0,0
Agent_855317,BU03639603,33,female,Non-Western,0,0,0,no_current_edu,middle,normal_weight,1,2,0,1,1,1,6,Sched81_13,0,0,1,0,4,0,0
Agent_503593,BU03636001,7,male,Dutch,0,1,0,low,0,moderate_overweight,0,1,0,1,0,0,1,SchedChild_0,1,0,0,1,3,0,0
